gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,PSC.56,PSC.52,PSC.54,PSC.61,PSC.64,PSC.73,PSC.76,PSC.81,PSC.59,PSC.57,PSC.69,PSC.67,PSC.71,PSC.75,PSC.78,PSC.83,V2,uniprot_accession,gene_name,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,Entry,Reviewed,Entry.Name,Protein.names,Gene.Names,Organism,Length,Gene.Ontology.biological.process,Gene.Ontology.IDs
g22527,258.6281041,3.828498234,1.172937196,3.264026622,0.001098408,0.004811947,3,0,5,0,2,28,336,5,27,109,640,387,429,35,97,1213,sp,P82151,LEC6_TACTR,40.081,247,112,10,196,921,3,218,2.23E-37,135,P82151,reviewed,LEC6_TACTR,Lectin L6,,Tachypleus tridentatus (Japanese horseshoe crab),221,defense response to bacterium [GO:0042742],GO:0030133; GO:0030246; GO:0042742; GO:0046872
g16225,34.01905874,3.581707253,0.938817601,3.815125802,0.000136114,0.000830194,22,0,17,0,10,0,0,8,50,112,6,35,51,27,28,37,sp,Q04721,NOTC2_HUMAN,26.503,366,203,21,58,1047,728,1063,7.32E-07,57,Q04721,reviewed,NOTC2_HUMAN,Neurogenic locus notch homolog protein 2 (Notch 2) (hN2) [Cleaved into: Notch 2 extracellular truncation (N2ECD); Notch 2 intracellular domain (N2ICD)],NOTCH2,Homo sapiens (Human),2471,animal organ morphogenesis [GO:0009887]; apoptotic process [GO:0006915]; atrial septum morphogenesis [GO:0060413]; atrioventricular node development [GO:0003162]; axon guidance [GO:0007411]; BMP signaling pathway [GO:0030509]; bone remodeling [GO:0046849]; cell fate determination [GO:0001709]; cellular response to tumor cell [GO:0071228]; cholangiocyte proliferation [GO:1990705]; ciliary body morphogenesis [GO:0061073]; defense response to bacterium [GO:0042742]; embryonic limb morphogenesis [GO:0030326]; glomerular capillary formation [GO:0072104]; heart looping [GO:0001947]; hemopoiesis [GO:0030097]; hepatocyte proliferation [GO:0072574]; humoral immune response [GO:0006959]; in utero embryonic development [GO:0001701]; inflammatory response to antigenic stimulus [GO:0002437]; intracellular signal transduction [GO:0035556]; intrahepatic bile duct development [GO:0035622]; left/right axis specification [GO:0070986]; marginal zone B cell differentiation [GO:0002315]; morphogenesis of an epithelial sheet [GO:0002011]; multicellular organism growth [GO:0035264]; myeloid dendritic cell differentiation [GO:0043011]; negative regulation of apoptotic process [GO:0043066]; negative regulation of gene expression [GO:0010629]; negative regulation of transcription by RNA polymerase II [GO:0000122]; nervous system development [GO:0007399]; Notch signaling pathway [GO:0007219]; placenta blood vessel development [GO:0060674]; podocyte development [GO:0072015]; positive regulation of apoptotic process [GO:0043065]; positive regulation of BMP signaling pathway [GO:0030513]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of keratinocyte proliferation [GO:0010838]; positive regulation of miRNA transcription [GO:1902895]; positive regulation of osteoclast differentiation [GO:0045672]; positive regulation of Ras protein signal transduction [GO:0046579]; positive regulation of smooth muscle cell differentiation [GO:0051152]; positive regulation of transcription by RNA polymerase II [GO:0045944]; proximal tubule development [GO:0072014]; pulmonary valve morphogenesis [GO:0003184]; regulation of osteoclast development [GO:2001204]; wound healing [GO:0042060],GO:0000122; GO:0000139; GO:0000987; GO:0001228; GO:0001701; GO:0001709; GO:0001947; GO:0002011; GO:0002315; GO:0002437; GO:0003162; GO:0003184; GO:0005509; GO:0005576; GO:0005634; GO:0005654; GO:0005789; GO:0005886; GO:0005929; GO:0006915; GO:0006959; GO:0007219; GO:0007399; GO:0007411; GO:0009887; GO:0009986; GO:0010629; GO:0010838; GO:0016020; GO:0019899; GO:0030097; GO:0030326; GO:0030509; GO:0030513; GO:0035264; GO:0035556; GO:0035622; GO:0038023; GO:0042060; GO:0042742; GO:0043011; GO:0043065; GO:0043066; GO:0043235; GO:0045672; GO:0045944; GO:0046579; GO:0046849; GO:0051059; GO:0051152; GO:0060413; GO:0060674; GO:0061073; GO:0070374; GO:0070986; GO:0071228; GO:0072014; GO:0072015; GO:0072104; GO:0072574; GO:1902895; GO:1990705; GO:2001204
g6741,53981.75994,3.372129729,0.708537945,4.759278952,1.94E-06,2.04E-05,6090,12013,16990,5612,22156,19140,8002,13803,17949,27626,11455,23376,24672,70374,9454,239529,sp,Q5RBP9,MPEG1_PONAB,41.548,633,320,10,19,1887,8,600,1.82E-160,484,Q5RBP9,reviewed,MPEG1_PONAB,"Macrophage-expressed gene 1 protein (Macrophage gene 1 protein) (Mpg-1) (Perforin-2) (P-2) [Cleaved into: Macrophage-expressed gene 1 protein, processed form]",MPEG1,Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii),716,adaptive immune response [GO:0002250]; antibacterial innate immune response [GO:0140367]; antigen processing and presentation of exogenous peptide antigen [GO:0002478]; antigen processing and presentation of exogenous peptide antigen via MHC class I [GO:0042590]; defense response to bacterium [GO:0042742]; defense response to Gram-negative bacterium [GO:0050829]; defense response to Gram-positive bacterium [GO:0050830]; dendritic cell antigen processing and presentation [GO:0002468],GO:0002250; GO:0002468; GO:0002478; GO:0022829; GO:0030670; GO:0031410; GO:0042590; GO:0042742; GO:0045335; GO:0050829; GO:0050830; GO:0061474; GO:0140367
g2633,3.651903462,2.993451502,1.07827495,2.776148609,0.005500706,0.018626182,0,3,0,0,0,0,6,0,2,1,9,12,3,1,10,5,sp,Q9ULY5,CLC4E_HUMAN,38.06,134,75,3,67,462,80,207,5.50E-17,80.1,Q9ULY5,reviewed,CLC4E_HUMAN,C-type lectin domain family 4 member E (C-type lectin superfamily member 9) (Macrophage-inducible C-type lectin) (MINCLE),CLEC4E CLECSF9 MINCLE UNQ218/PRO244,Homo sapiens (Human),219,antifungal innate immune response [GO:0061760]; defense response to bacterium [GO:0042742]; Fc-gamma receptor signaling pathway [GO:0038094]; innate immune response [GO:0045087]; pattern recognition receptor signaling pathway [GO:0002221]; positive regulation of cytokine production [GO:0001819]; T cell differentiation involved in immune response [GO:0002292],GO:0001819; GO:0001891; GO:0002221; GO:0002292; GO:0005509; GO:0005886; GO:0009897; GO:0016020; GO:0030246; GO:0030670; GO:0038094; GO:0038187; GO:0042742; GO:0042995; GO:0045087; GO:0051861; GO:0061760
g15854,1295.272348,2.931792718,0.546470524,5.364960397,8.10E-08,1.19E-06,189,317,532,470,426,403,375,501,843,1327,299,1446,974,1278,442,4767,sp,P20749,BCL3_HUMAN,46.371,248,122,5,793,1527,121,360,6.20E-60,207,P20749,reviewed,BCL3_HUMAN,B-cell lymphoma 3 protein (BCL-3) (Proto-oncogene BCL3),BCL3 BCL4 D19S37,Homo sapiens (Human),454,"antimicrobial humoral response [GO:0019730]; canonical NF-kappaB signal transduction [GO:0007249]; defense response to bacterium [GO:0042742]; defense response to protozoan [GO:0042832]; DNA damage response [GO:0006974]; DNA damage response, signal transduction by p53 class mediator [GO:0030330]; extracellular matrix organization [GO:0030198]; follicular dendritic cell differentiation [GO:0002268]; germinal center formation [GO:0002467]; humoral immune response mediated by circulating immunoglobulin [GO:0002455]; intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator [GO:0042771]; marginal zone B cell differentiation [GO:0002315]; negative regulation of apoptotic process [GO:0043066]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of interleukin-8 production [GO:0032717]; negative regulation of NF-kappaB transcription factor activity [GO:0032088]; negative regulation of receptor signaling pathway via JAK-STAT [GO:0046426]; negative regulation of T cell apoptotic process [GO:0070233]; negative regulation of tumor necrosis factor production [GO:0032720]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of interleukin-10 production [GO:0032733]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of translation [GO:0045727]; positive regulation of type II interferon production [GO:0032729]; protein import into nucleus [GO:0006606]; regulation of apoptotic process [GO:0042981]; regulation of DNA binding [GO:0051101]; regulation of non-canonical NF-kappaB signal transduction [GO:1901222]; response to UV-C [GO:0010225]; response to virus [GO:0009615]; spleen development [GO:0048536]; T cell apoptotic process [GO:0070231]; T-helper 1 type immune response [GO:0042088]; T-helper 2 cell differentiation [GO:0045064]",GO:0002268; GO:0002315; GO:0002455; GO:0002467; GO:0003713; GO:0003714; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0005886; GO:0006606; GO:0006974; GO:0007249; GO:0009615; GO:0010225; GO:0019730; GO:0030198; GO:0030330; GO:0030496; GO:0030674; GO:0032088; GO:0032717; GO:0032720; GO:0032729; GO:0032733; GO:0032991; GO:0032996; GO:0033257; GO:0042088; GO:0042742; GO:0042771; GO:0042826; GO:0042832; GO:0042981; GO:0043066; GO:0043231; GO:0045064; GO:0045727; GO:0045892; GO:0045893; GO:0045944; GO:0046426; GO:0048471; GO:0048536; GO:0051101; GO:0070231; GO:0070233; GO:0140297; GO:1901222
g8842,449.7066524,2.912097504,0.660743761,4.407302311,1.05E-05,9.04E-05,463,46,174,20,42,132,178,71,357,245,1535,253,1828,166,125,385,sp,A7X4K1,WAP1_PHIOL,40.26,77,43,2,142,363,55,131,4.58E-09,53.9,A7X4K1,reviewed,WAP1_PHIOL,Waprin-Phi1,,Philodryas olfersii (Green snake),134,defense response to bacterium [GO:0042742]; disruption of cell wall in another organism [GO:0044278],GO:0004867; GO:0005576; GO:0005615; GO:0042742; GO:0044278
g15687,14836.26152,2.879995209,0.509956088,5.647535689,1.63E-08,2.81E-07,1936,4150,5553,3248,7739,3624,5859,6765,14865,19878,7782,15157,9373,19053,4174,30205,sp,Q9Z2F6,BCL3_MOUSE,30.859,256,153,6,151,918,125,356,4.78E-24,104,Q9Z2F6,reviewed,BCL3_MOUSE,B-cell lymphoma 3 protein homolog (BCL-3),Bcl3,Mus musculus (Mouse),448,"antimicrobial humoral response [GO:0019730]; canonical NF-kappaB signal transduction [GO:0007249]; defense response to bacterium [GO:0042742]; defense response to protozoan [GO:0042832]; DNA damage response, signal transduction by p53 class mediator [GO:0030330]; extracellular matrix organization [GO:0030198]; follicular dendritic cell differentiation [GO:0002268]; germinal center formation [GO:0002467]; humoral immune response mediated by circulating immunoglobulin [GO:0002455]; intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator [GO:0042771]; marginal zone B cell differentiation [GO:0002315]; negative regulation of interleukin-8 production [GO:0032717]; negative regulation of receptor signaling pathway via JAK-STAT [GO:0046426]; negative regulation of T cell apoptotic process [GO:0070233]; negative regulation of tumor necrosis factor production [GO:0032720]; positive regulation of interleukin-10 production [GO:0032733]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of translation [GO:0045727]; positive regulation of type II interferon production [GO:0032729]; protein import into nucleus [GO:0006606]; regulation of apoptotic process [GO:0042981]; regulation of non-canonical NF-kappaB signal transduction [GO:1901222]; response to UV-C [GO:0010225]; response to virus [GO:0009615]; spleen development [GO:0048536]; T cell apoptotic process [GO:0070231]; T-helper 1 type immune response [GO:0042088]; T-helper 2 cell differentiation [GO:0045064]",GO:0002268; GO:0002315; GO:0002455; GO:0002467; GO:0003713; GO:0003714; GO:0005634; GO:0005654; GO:0005829; GO:0005886; GO:0006606; GO:0007249; GO:0009615; GO:0010225; GO:0019730; GO:0030198; GO:0030330; GO:0030496; GO:0032717; GO:0032720; GO:0032729; GO:0032733; GO:0032996; GO:0033257; GO:0042088; GO:0042742; GO:0042771; GO:0042826; GO:0042832; GO:0042981; GO:0045064; GO:0045727; GO:0045944; GO:0046426; GO:0048471; GO:0048536; GO:0070231; GO:0070233; GO:0140297; GO:1901222
g2677,55500.41825,2.483547926,0.486660053,5.103250018,3.34E-07,4.20E-06,15719,21307,21016,23312,31732,21951,22689,21669,47078,54289,38333,38171,37386,72720,21913,108168,sp,P17676,CEBPB_HUMAN,52.055,73,35,0,646,864,262,334,1.68E-16,82,P17676,reviewed,CEBPB_HUMAN,CCAAT/enhancer-binding protein beta (C/EBP beta) (Liver activator protein) (LAP) (Liver-enriched inhibitory protein) (LIP) (Nuclear factor NF-IL6) (Transcription factor 5) (TCF-5),CEBPB TCF5 PP9092,Homo sapiens (Human),345,acute-phase response [GO:0006953]; brown fat cell differentiation [GO:0050873]; cellular response to amino acid stimulus [GO:0071230]; defense response to bacterium [GO:0042742]; embryonic placenta development [GO:0001892]; granuloma formation [GO:0002432]; hepatocyte proliferation [GO:0072574]; immune response [GO:0006955]; inflammatory response [GO:0006954]; integrated stress response signaling [GO:0140467]; intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress [GO:0070059]; liver regeneration [GO:0097421]; mammary gland epithelial cell differentiation [GO:0060644]; mammary gland epithelial cell proliferation [GO:0033598]; myeloid cell development [GO:0061515]; negative regulation of neuron apoptotic process [GO:0043524]; negative regulation of T cell proliferation [GO:0042130]; negative regulation of transcription by RNA polymerase II [GO:0000122]; neuron differentiation [GO:0030182]; ovarian follicle development [GO:0001541]; positive regulation of biomineral tissue development [GO:0070169]; positive regulation of cold-induced thermogenesis [GO:0120162]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of fat cell differentiation [GO:0045600]; positive regulation of inflammatory response [GO:0050729]; positive regulation of interleukin-4 production [GO:0032753]; positive regulation of osteoblast differentiation [GO:0045669]; positive regulation of sodium-dependent phosphate transport [GO:2000120]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of cell differentiation [GO:0045595]; regulation of dendritic cell differentiation [GO:2001198]; regulation of DNA-templated transcription [GO:0006355]; regulation of interleukin-6 production [GO:0032675]; regulation of odontoblast differentiation [GO:1901329]; regulation of osteoclast differentiation [GO:0045670]; regulation of transcription by RNA polymerase II [GO:0006357]; response to endoplasmic reticulum stress [GO:0034976]; response to lipopolysaccharide [GO:0032496]; T-helper 1 cell activation [GO:0035711]; transcription by RNA polymerase II [GO:0006366],GO:0000122; GO:0000779; GO:0000785; GO:0000976; GO:0000977; GO:0000978; GO:0000979; GO:0000981; GO:0001227; GO:0001228; GO:0001541; GO:0001892; GO:0002432; GO:0003677; GO:0003700; GO:0005634; GO:0005654; GO:0005737; GO:0006355; GO:0006357; GO:0006366; GO:0006953; GO:0006954; GO:0006955; GO:0016363; GO:0019900; GO:0030182; GO:0031490; GO:0032496; GO:0032675; GO:0032753; GO:0033598; GO:0034976; GO:0035035; GO:0035711; GO:0036488; GO:0042130; GO:0042742; GO:0042803; GO:0042826; GO:0043524; GO:0044389; GO:0045595; GO:0045600; GO:0045669; GO:0045670; GO:0045893; GO:0045944; GO:0050729; GO:0050873; GO:0060644; GO:0061515; GO:0070059; GO:0070169; GO:0071230; GO:0072574; GO:0090575; GO:0097421; GO:0120162; GO:0140467; GO:1901329; GO:1990647; GO:1990837; GO:2000120; GO:2001198
g14045,2128.875886,1.972659283,0.361130073,5.462461945,4.70E-08,7.29E-07,609,1113,1288,1102,1181,1688,1023,1265,2939,3785,2577,2229,2683,1354,645,2600,sp,Q5XJ85,MYD88_DANRE,32.558,129,75,5,1456,1824,138,260,1.47E-08,60.1,Q5XJ85,reviewed,MYD88_DANRE,Myeloid differentiation primary response protein MyD88,myd88,Danio rerio (Zebrafish) (Brachydanio rerio),284,activation of innate immune response [GO:0002218]; defense response to bacterium [GO:0042742]; defense response to Gram-positive bacterium [GO:0050830]; inflammatory response to wounding [GO:0090594]; innate immune response [GO:0045087]; monocyte activation [GO:0042117]; MyD88-dependent toll-like receptor signaling pathway [GO:0002755]; neutrophil activation involved in immune response [GO:0002283]; neutrophil chemotaxis [GO:0030593]; positive regulation of canonical NF-kappaB signal transduction [GO:0043123]; positive regulation of hematopoietic progenitor cell differentiation [GO:1901534]; positive regulation of non-canonical NF-kappaB signal transduction [GO:1901224]; regulation of hematopoietic progenitor cell differentiation [GO:1901532]; response to molecule of bacterial origin [GO:0002237]; Toll signaling pathway [GO:0008063]; toll-like receptor 4 signaling pathway [GO:0034142],GO:0002218; GO:0002237; GO:0002283; GO:0002755; GO:0005737; GO:0005886; GO:0008063; GO:0030593; GO:0034142; GO:0035325; GO:0042117; GO:0042742; GO:0043123; GO:0045087; GO:0050830; GO:0070976; GO:0090594; GO:1901224; GO:1901532; GO:1901534
g580,1006.692049,1.967713781,0.34144917,5.762830768,8.27E-09,1.51E-07,358,492,546,647,589,604,570,540,1144,1505,375,1485,1121,731,777,1801,sp,Q9V9J3,SRC42_DROME,71.645,462,128,2,157,1533,52,513,0,709,Q9V9J3,reviewed,SRC42_DROME,Tyrosine-protein kinase Src42A (EC 2.7.10.2) (Tyrosine-protein kinase Src41) (Dsrc41),Src42A Src41 TK5 CG44128,Drosophila melanogaster (Fruit fly),517,"actin filament bundle assembly [GO:0051017]; adherens junction organization [GO:0034332]; apoptotic cell clearance [GO:0043277]; axon guidance [GO:0007411]; cell differentiation [GO:0030154]; cell migration [GO:0016477]; cell surface receptor protein tyrosine kinase signaling pathway [GO:0007169]; compound eye development [GO:0048749]; defense response to bacterium [GO:0042742]; dorsal closure [GO:0007391]; dorsal closure, spreading of leading edge cells [GO:0007395]; epithelial cell-cell adhesion [GO:0090136]; imaginal disc fusion, thorax closure [GO:0046529]; imaginal disc-derived wing morphogenesis [GO:0007476]; innate immune response [GO:0045087]; intestinal stem cell homeostasis [GO:0036335]; negative regulation of epidermal growth factor receptor signaling pathway [GO:0042059]; negative regulation of synaptic assembly at neuromuscular junction [GO:0045886]; open tracheal system development [GO:0007424]; positive regulation of epidermal growth factor receptor signaling pathway [GO:0045742]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]; positive regulation of inflammatory response to wounding [GO:0106016]; positive regulation of sevenless signaling pathway [GO:0045874]; regulation of synaptic plasticity [GO:0048167]; salivary gland morphogenesis [GO:0007435]",GO:0004713; GO:0004715; GO:0005102; GO:0005524; GO:0005737; GO:0005829; GO:0005886; GO:0007169; GO:0007391; GO:0007395; GO:0007411; GO:0007424; GO:0007435; GO:0007476; GO:0016477; GO:0030154; GO:0034332; GO:0036335; GO:0042059; GO:0042742; GO:0043277; GO:0045087; GO:0045742; GO:0045874; GO:0045886; GO:0046529; GO:0048167; GO:0048749; GO:0051017; GO:0070374; GO:0090136; GO:0106016
g17238,1014.945064,1.828115645,0.4592483,3.980669375,6.87E-05,0.00046304,332,484,767,451,760,694,608,741,908,2445,488,1229,668,984,334,834,sp,F6R2G2,NLRC4_XENTR,24.377,361,194,14,688,1683,245,555,1.75E-07,59.3,F6R2G2,reviewed,NLRC4_XENTR,NLR family CARD domain-containing protein 4 (Ice protease-activating factor) (Ipaf),nlrc4 ipaf TGas028l14.1,Xenopus tropicalis (Western clawed frog) (Silurana tropicalis),997,apoptotic process [GO:0006915]; defense response to bacterium [GO:0042742]; detection of bacterium [GO:0016045]; inflammatory response [GO:0006954]; innate immune response [GO:0045087]; regulation of apoptotic process [GO:0042981],GO:0005524; GO:0005829; GO:0006915; GO:0006954; GO:0016045; GO:0042742; GO:0042981; GO:0045087
g12365,734.3516135,1.789852692,0.346917748,5.159299877,2.48E-07,3.22E-06,261,379,452,336,442,528,540,646,523,913,824,993,837,653,367,832,sp,Q9SAL0,RGLG4_ARATH,54.545,264,105,4,238,987,53,315,3.30E-97,296,Q9SAL0,reviewed,RGLG4_ARATH,E3 ubiquitin-protein ligase RGLG4 (EC 2.3.2.27) (RING domain ligase 4),RGLG4 At1g79380 T8K14.20,Arabidopsis thaliana (Mouse-ear cress),401,defense response to bacterium [GO:0042742]; jasmonic acid mediated signaling pathway [GO:0009867]; response to wounding [GO:0009611],GO:0004842; GO:0005634; GO:0005737; GO:0005739; GO:0009611; GO:0009867; GO:0042742; GO:0046872
g7488,9113.488434,1.229311929,0.376250057,3.267273733,0.001085886,0.004768157,4369,6825,7336,5243,8132,10378,6193,10911,9027,11858,8575,8181,8908,6883,2702,10139,sp,Q9JI48,PLAC8_MOUSE,38.596,114,63,2,133,474,6,112,2.48E-17,76.3,Q9JI48,reviewed,PLAC8_MOUSE,Placenta-specific gene 8 protein (Onzin) (Protein C15),Plac8,Mus musculus (Mouse),112,brown fat cell differentiation [GO:0050873]; defense response to bacterium [GO:0042742]; negative regulation of apoptotic process [GO:0043066]; negative regulation of multicellular organism growth [GO:0040015]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of cold-induced thermogenesis [GO:0120162]; positive regulation of transcription by RNA polymerase II [GO:0045944]; response to cold [GO:0009409]; transcription by RNA polymerase II [GO:0006366],GO:0003682; GO:0005634; GO:0005654; GO:0006366; GO:0008284; GO:0009409; GO:0040015; GO:0042742; GO:0043066; GO:0045944; GO:0050873; GO:0120162
g2565,2410.785365,1.210450817,0.448481752,2.69899681,0.006954884,0.022800512,904,2176,2067,1320,1766,1725,2844,3224,2001,3471,589,4043,1495,1747,741,4157,sp,Q924T7,RNF31_MOUSE,37.829,608,338,14,931,2715,432,1012,2.84E-110,367,Q924T7,reviewed,RNF31_MOUSE,E3 ubiquitin-protein ligase RNF31 (EC 2.3.2.31) (HOIL-1-interacting protein) (HOIP) (Putative Ariadne-like ubiquitin ligase) (PAUL) (RING finger protein 31) (RING-type E3 ubiquitin transferase RNF31),Rnf31 Paul,Mus musculus (Mouse),1066,CD40 signaling pathway [GO:0023035]; defense response to bacterium [GO:0042742]; negative regulation of necroptotic process [GO:0060546]; positive regulation of canonical NF-kappaB signal transduction [GO:0043123]; positive regulation of NF-kappaB transcription factor activity [GO:0051092]; positive regulation of xenophagy [GO:1904417]; protein linear polyubiquitination [GO:0097039]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; T cell receptor signaling pathway [GO:0050852]; tumor necrosis factor-mediated signaling pathway [GO:0033209],GO:0000209; GO:0004842; GO:0005829; GO:0008270; GO:0009898; GO:0016567; GO:0023035; GO:0031625; GO:0033209; GO:0035631; GO:0036435; GO:0042742; GO:0042802; GO:0043123; GO:0043130; GO:0050852; GO:0051092; GO:0060546; GO:0061630; GO:0070530; GO:0071797; GO:0097039; GO:1904417; GO:1990450
g20837,3495.813371,1.177303873,0.447723138,2.629535475,0.008550161,0.027049524,1611,3191,3957,2746,3398,2482,2653,2995,4906,8472,882,2797,2540,1708,1084,4593,sp,P09215,KPCD_RAT,52.525,693,295,7,7,2061,4,670,0,683,P09215,reviewed,KPCD_RAT,Protein kinase C delta type (EC 2.7.11.13) (nPKC-delta) [Cleaved into: Protein kinase C delta type regulatory subunit; Protein kinase C delta type catalytic subunit (Sphingosine-dependent protein kinase-1) (SDK1)],Prkcd Pkcd,Rattus norvegicus (Rat),673,apoptotic process [GO:0006915]; B cell proliferation [GO:0042100]; cell chemotaxis [GO:0060326]; cellular response to angiotensin [GO:1904385]; cellular response to glucose starvation [GO:0042149]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to hydroperoxide [GO:0071447]; cellular response to insulin stimulus [GO:0032869]; cellular response to oxidative stress [GO:0034599]; cellular response to UV [GO:0034644]; cellular senescence [GO:0090398]; collagen metabolic process [GO:0032963]; D-aspartate import across plasma membrane [GO:0070779]; defense response to bacterium [GO:0042742]; DNA damage response [GO:0006974]; immunoglobulin mediated immune response [GO:0016064]; intracellular signal transduction [GO:0035556]; negative regulation of actin filament polymerization [GO:0030837]; negative regulation of filopodium assembly [GO:0051490]; negative regulation of glial cell apoptotic process [GO:0034351]; negative regulation of insulin receptor signaling pathway [GO:0046627]; negative regulation of peptidyl-tyrosine phosphorylation [GO:0050732]; negative regulation of platelet aggregation [GO:0090331]; neutrophil activation [GO:0042119]; peptidyl-serine phosphorylation [GO:0018105]; positive regulation of apoptotic process [GO:0043065]; positive regulation of apoptotic signaling pathway [GO:2001235]; positive regulation of ceramide biosynthetic process [GO:2000304]; positive regulation of glucose import [GO:0046326]; positive regulation of glucosylceramide catabolic process [GO:2000753]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of protein dephosphorylation [GO:0035307]; positive regulation of protein import into nucleus [GO:0042307]; positive regulation of sphingomyelin catabolic process [GO:2000755]; positive regulation of superoxide anion generation [GO:0032930]; post-translational protein modification [GO:0043687]; regulation of actin cytoskeleton organization [GO:0032956]; regulation of ceramide biosynthetic process [GO:2000303]; regulation of phosphorylation [GO:0042325]; response to amino acid [GO:0043200]; response to ethanol [GO:0045471]; response to glucose [GO:0009749]; response to hydrogen peroxide [GO:0042542]; response to hypoxia [GO:0001666]; response to mechanical stimulus [GO:0009612]; response to organic cyclic compound [GO:0014070]; response to oxidative stress [GO:0006979]; response to xenobiotic stimulus [GO:0009410]; termination of signal transduction [GO:0023021],GO:0001666; GO:0004672; GO:0004674; GO:0004697; GO:0004699; GO:0004713; GO:0005524; GO:0005634; GO:0005737; GO:0005739; GO:0005783; GO:0005829; GO:0005886; GO:0005911; GO:0006915; GO:0006974; GO:0006979; GO:0008047; GO:0009410; GO:0009612; GO:0009749; GO:0014070; GO:0016020; GO:0016064; GO:0016363; GO:0018105; GO:0019899; GO:0019901; GO:0023021; GO:0030837; GO:0032869; GO:0032930; GO:0032956; GO:0032963; GO:0034351; GO:0034599; GO:0034644; GO:0035307; GO:0035556; GO:0036019; GO:0042100; GO:0042119; GO:0042149; GO:0042307; GO:0042325; GO:0042542; GO:0042742; GO:0043065; GO:0043200; GO:0043410; GO:0043560; GO:0043687; GO:0045471; GO:0046326; GO:0046627; GO:0046872; GO:0048471; GO:0050732; GO:0051490; GO:0060326; GO:0070301; GO:0070779; GO:0070976; GO:0071447; GO:0090331; GO:0090398; GO:0099524; GO:0106310; GO:1904385; GO:2000303; GO:2000304; GO:2000753; GO:2000755; GO:2001235
g4581,7587.555302,1.146082592,0.363619944,3.151869451,0.001622288,0.006665329,3400,5293,6911,6287,8924,8150,5219,6244,7025,10492,4264,7568,8076,4998,3110,10910,sp,Q6NYB7,RAB1A_RAT,89.268,205,22,0,1,615,1,205,5.67E-137,384,Q6NYB7,reviewed,RAB1A_RAT,Ras-related protein Rab-1A (EC 3.6.5.2),Rab1A Rab1,Rattus norvegicus (Rat),205,autophagosome assembly [GO:0000045]; autophagy [GO:0006914]; cell migration [GO:0016477]; COPII-coated vesicle cargo loading [GO:0090110]; defense response to bacterium [GO:0042742]; endocytosis [GO:0006897]; endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; Golgi organization [GO:0007030]; growth hormone secretion [GO:0030252]; intracellular protein transport [GO:0006886]; melanosome transport [GO:0032402]; positive regulation of glycoprotein metabolic process [GO:1903020]; positive regulation of interleukin-8 production [GO:0032757]; Rab protein signal transduction [GO:0032482]; substrate adhesion-dependent cell spreading [GO:0034446]; vesicle transport along microtubule [GO:0047496],GO:0000045; GO:0000139; GO:0003924; GO:0003925; GO:0005525; GO:0005769; GO:0005783; GO:0005789; GO:0005794; GO:0005829; GO:0006886; GO:0006888; GO:0006897; GO:0006914; GO:0007030; GO:0012505; GO:0016477; GO:0030252; GO:0032402; GO:0032482; GO:0032757; GO:0034446; GO:0042470; GO:0042742; GO:0043025; GO:0047496; GO:0090110; GO:0098793; GO:1903020
