gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,PSC.0228,PSC.0187,PSC.0188,PSC.0174,PSC.0190,PSC.0231,PSC.0230,PSC.0219,PSC.0177,PSC.0186,PSC.0209,PSC.0203,V2,uniprot_accession,gene_name,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,Entry,Reviewed,Entry.Name,Protein.names,Gene.Names,Organism,Length,Gene.Ontology.biological.process,Gene.Ontology.IDs
g19281,36.49433415,-2.297274078,0.785400195,-2.924972636,0.003444865,0.013354235,11,18,15,25,0,0,87,62,22,119,106,49,sp,Q5SPX3,RN215_MOUSE,33.208,265,159,7,214,966,112,372,3.82E-38,142,Q5SPX3,reviewed,RN215_MOUSE,RING finger protein 215,Rnf215,Mus musculus (Mouse),379,ubiquitin-dependent protein catabolic process [GO:0006511],GO:0005737; GO:0006511; GO:0016020; GO:0046872; GO:0061630
g19706,98.42564315,-1.01902892,0.344618114,-2.956980145,0.003106681,0.01230333,86,65,111,48,26,20,219,115,121,137,186,184,sp,Q810L3,CHFR_MOUSE,48.223,197,94,4,1249,1830,471,662,4.19E-54,199,Q810L3,reviewed,CHFR_MOUSE,E3 ubiquitin-protein ligase CHFR (EC 2.3.2.27) (Checkpoint with forkhead and RING finger domains protein) (RING-type E3 ubiquitin transferase CHFR),Chfr,Mus musculus (Mouse),664,cell division [GO:0051301]; meiotic spindle checkpoint signaling [GO:0044779]; mitotic cell cycle [GO:0000278]; mitotic G2/M transition checkpoint [GO:0044818]; positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; positive regulation of protein ubiquitination [GO:0031398]; protein destabilization [GO:0031648]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0000166; GO:0000209; GO:0000278; GO:0004842; GO:0005634; GO:0006511; GO:0016567; GO:0016605; GO:0031398; GO:0031648; GO:0032436; GO:0044779; GO:0044818; GO:0046872; GO:0051301; GO:0061630
g10576,623.9806381,0.943700043,0.276948318,3.407495123,0.000655621,0.003312427,1237,548,888,709,446,490,665,511,658,481,536,255,sp,Q5E964,PSD13_BOVIN,58.245,376,156,1,1,1128,1,375,9.27E-165,469,Q5E964,reviewed,PSD13_BOVIN,26S proteasome non-ATPase regulatory subunit 13 (26S proteasome regulatory subunit RPN9) (26S proteasome regulatory subunit S11) (26S proteasome regulatory subunit p40.5),PSMD13,Bos taurus (Bovine),376,ubiquitin-dependent protein catabolic process [GO:0006511],GO:0005198; GO:0005634; GO:0005829; GO:0006511; GO:0008541; GO:0022624
g14231,1517.820971,2.002393637,0.40588317,4.93342367,8.08E-07,1.00E-05,2152,1228,1274,1382,2750,2379,777,617,956,549,832,591,sp,Q9UBF6,RBX2_HUMAN,91.86,86,7,0,103,360,28,113,8.51E-55,169,Q9UBF6,reviewed,RBX2_HUMAN,RING-box protein 2 (Rbx2) (EC 2.3.2.27) (EC 2.3.2.32) (CKII beta-binding protein 1) (CKBBP1) (RING finger protein 7) (Regulator of cullins 2) (Sensitive to apoptosis gene protein),RNF7 RBX2 ROC2 SAG,Homo sapiens (Human),113,endoplasmic reticulum unfolded protein response [GO:0030968]; post-translational protein modification [GO:0043687]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein K11-linked ubiquitination [GO:0070979]; protein neddylation [GO:0045116]; protein ubiquitination [GO:0016567]; reelin-mediated signaling pathway [GO:0038026]; regulation of neuron migration [GO:2001222]; response to redox state [GO:0051775]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0005507; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006511; GO:0008270; GO:0016567; GO:0019788; GO:0030968; GO:0031466; GO:0038026; GO:0043161; GO:0043687; GO:0045116; GO:0051775; GO:0061630; GO:0061663; GO:0070979; GO:0097602; GO:2001222
g6268,35.01084523,-2.118305457,0.797786904,-2.655227161,0.007925502,0.026457923,14,0,16,27,0,13,62,76,69,72,101,25,sp,Q9WVS6,PRKN_MOUSE,49.415,427,188,11,118,1371,57,464,9.12E-135,399,Q9WVS6,reviewed,PRKN_MOUSE,E3 ubiquitin-protein ligase parkin (EC 2.3.2.31) (Parkin RBR E3 ubiquitin-protein ligase),Prkn Park2,Mus musculus (Mouse),464,"adult locomotory behavior [GO:0008344]; aggresome assembly [GO:0070842]; autophagy of mitochondrion [GO:0000422]; cellular response to hydrogen sulfide [GO:1904881]; cellular response to L-glutamate [GO:1905232]; cellular response to oxidative stress [GO:0034599]; cellular response to toxic substance [GO:0097237]; dopamine metabolic process [GO:0042417]; dopamine uptake involved in synaptic transmission [GO:0051583]; free ubiquitin chain polymerization [GO:0010994]; learning [GO:0007612]; locomotory behavior [GO:0007626]; mitochondrial fission [GO:0000266]; mitochondrial fragmentation involved in apoptotic process [GO:0043653]; mitochondrion localization [GO:0051646]; mitochondrion organization [GO:0007005]; mitochondrion to lysosome vesicle-mediated transport [GO:0099074]; mitophagy [GO:0000423]; modulation of chemical synaptic transmission [GO:0050804]; negative regulation by host of viral genome replication [GO:0044828]; negative regulation of actin filament bundle assembly [GO:0032232]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway [GO:1902236]; negative regulation of endoplasmic reticulum stress-induced neuron intrinsic apoptotic signaling pathway [GO:1903382]; negative regulation of excitatory postsynaptic potential [GO:0090394]; negative regulation of exosomal secretion [GO:1903542]; negative regulation of gene expression [GO:0010629]; negative regulation of insulin secretion [GO:0046676]; negative regulation of intralumenal vesicle formation [GO:1905366]; negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator [GO:1902254]; negative regulation of JNK cascade [GO:0046329]; negative regulation of mitochondrial fission [GO:0090258]; negative regulation of mitochondrial fusion [GO:0010637]; negative regulation of neuron apoptotic process [GO:0043524]; negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway [GO:1903377]; negative regulation of protein phosphorylation [GO:0001933]; negative regulation of reactive oxygen species biosynthetic process [GO:1903427]; negative regulation of release of cytochrome c from mitochondria [GO:0090201]; negative regulation of spontaneous neurotransmitter secretion [GO:1904049]; negative regulation of synaptic transmission, glutamatergic [GO:0051967]; negative regulation of transcription by RNA polymerase II [GO:0000122]; neuron cellular homeostasis [GO:0070050]; norepinephrine metabolic process [GO:0042415]; parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization [GO:0061734]; positive regulation of apoptotic process [GO:0043065]; positive regulation of ATP biosynthetic process [GO:2001171]; positive regulation of canonical NF-kappaB signal transduction [GO:0043123]; positive regulation of dendrite extension [GO:1903861]; positive regulation of gene expression [GO:0010628]; positive regulation of insulin secretion involved in cellular response to glucose stimulus [GO:0035774]; positive regulation of mitochondrial fission [GO:0090141]; positive regulation of mitochondrial fusion [GO:0010636]; positive regulation of mitochondrial membrane potential [GO:0010918]; positive regulation of mitophagy [GO:1901526]; positive regulation of neurotransmitter uptake [GO:0051582]; positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; positive regulation of protein linear polyubiquitination [GO:1902530]; positive regulation of protein localization to membrane [GO:1905477]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of tumor necrosis factor-mediated signaling pathway [GO:1903265]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein autoubiquitination [GO:0051865]; protein catabolic process [GO:0030163]; protein destabilization [GO:0031648]; protein K11-linked ubiquitination [GO:0070979]; protein K48-linked ubiquitination [GO:0070936]; protein K6-linked ubiquitination [GO:0085020]; protein K63-linked ubiquitination [GO:0070534]; protein localization to mitochondrion [GO:0070585]; protein metabolic process [GO:0019538]; protein monoubiquitination [GO:0006513]; protein polyubiquitination [GO:0000209]; protein stabilization [GO:0050821]; protein ubiquitination [GO:0016567]; regulation of apoptotic process [GO:0042981]; regulation of autophagy [GO:0010506]; regulation of cellular response to oxidative stress [GO:1900407]; regulation of dopamine metabolic process [GO:0042053]; regulation of mitochondrial membrane potential [GO:0051881]; regulation of mitochondrion organization [GO:0010821]; regulation of neurotransmitter secretion [GO:0046928]; regulation of postsynaptic membrane neurotransmitter receptor levels [GO:0099072]; regulation of synaptic vesicle endocytosis [GO:1900242]; regulation protein catabolic process at presynapse [GO:0140251]; response to endoplasmic reticulum stress [GO:0034976]; response to oxidative stress [GO:0006979]; startle response [GO:0001964]; synaptic transmission, dopaminergic [GO:0001963]; synaptic transmission, glutamatergic [GO:0035249]; ubiquitin-dependent protein catabolic process [GO:0006511]",GO:0000122; GO:0000139; GO:0000151; GO:0000209; GO:0000266; GO:0000422; GO:0000423; GO:0001664; GO:0001933; GO:0001963; GO:0001964; GO:0003714; GO:0003779; GO:0005634; GO:0005737; GO:0005739; GO:0005741; GO:0005783; GO:0005789; GO:0005794; GO:0005829; GO:0006511; GO:0006513; GO:0006979; GO:0007005; GO:0007612; GO:0007626; GO:0008013; GO:0008021; GO:0008270; GO:0008344; GO:0010506; GO:0010628; GO:0010629; GO:0010636; GO:0010637; GO:0010821; GO:0010918; GO:0010994; GO:0014069; GO:0015631; GO:0016235; GO:0016567; GO:0016607; GO:0019538; GO:0019900; GO:0019901; GO:0030163; GO:0030165; GO:0030424; GO:0030544; GO:0030672; GO:0031624; GO:0031625; GO:0031648; GO:0032232; GO:0032436; GO:0032991; GO:0034599; GO:0034976; GO:0035249; GO:0035774; GO:0042053; GO:0042415; GO:0042417; GO:0042802; GO:0042826; GO:0042981; GO:0043005; GO:0043025; GO:0043065; GO:0043123; GO:0043130; GO:0043161; GO:0043195; GO:0043274; GO:0043524; GO:0043653; GO:0044828; GO:0044877; GO:0045202; GO:0045944; GO:0046329; GO:0046676; GO:0046928; GO:0048471; GO:0050804; GO:0050821; GO:0051582; GO:0051583; GO:0051646; GO:0051865; GO:0051881; GO:0051967; GO:0061630; GO:0061734; GO:0070050; GO:0070534; GO:0070585; GO:0070842; GO:0070936; GO:0070979; GO:0085020; GO:0090090; GO:0090141; GO:0090201; GO:0090258; GO:0090394; GO:0097237; GO:0097602; GO:0097708; GO:0098691; GO:0098793; GO:0098794; GO:0098978; GO:0099072; GO:0099073; GO:0099074; GO:0140251; GO:1900242; GO:1900407; GO:1901526; GO:1902236; GO:1902254; GO:1902530; GO:1903265; GO:1903377; GO:1903382; GO:1903427; GO:1903542; GO:1903861; GO:1904049; GO:1904881; GO:1905232; GO:1905366; GO:1905477; GO:1990381; GO:1990444; GO:1990452; GO:2001171
g13023,124.1473063,0.659841234,0.227844846,2.89601123,0.003779389,0.014423055,121,123,159,197,67,118,177,110,112,109,105,98,sp,Q708Y0,EBF2_ARATH,28.745,247,153,8,301,1023,188,417,4.92E-10,65.9,Q708Y0,reviewed,EBF2_ARATH,EIN3-binding F-box protein 2,EBF2 At5g25350 F18G18.90,Arabidopsis thaliana (Mouse-ear cress),623,ethylene-activated signaling pathway [GO:0009873]; negative regulation of ethylene-activated signaling pathway [GO:0010105]; protein ubiquitination [GO:0016567]; response to ethylene [GO:0009723]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0005634; GO:0006511; GO:0009723; GO:0009873; GO:0010105; GO:0016567; GO:0019005
g6193,672.9773614,1.30838148,0.280100235,4.671118815,3.00E-06,3.20E-05,1049,939,559,641,868,643,684,409,402,560,494,311,sp,O08759,UBE3A_MOUSE,43.541,418,213,6,2155,3396,471,869,1.91E-92,319,O08759,reviewed,UBE3A_MOUSE,Ubiquitin-protein ligase E3A (EC 2.3.2.26) (HECT-type ubiquitin transferase E3A) (Oncogenic protein-associated protein E6-AP),Ube3a,Mus musculus (Mouse),870,androgen receptor signaling pathway [GO:0030521]; cellular response to brain-derived neurotrophic factor stimulus [GO:1990416]; locomotory exploration behavior [GO:0035641]; modulation of chemical synaptic transmission [GO:0050804]; motor learning [GO:0061743]; negative regulation of dendritic spine morphogenesis [GO:0061002]; negative regulation of TORC1 signaling [GO:1904262]; ovarian follicle development [GO:0001541]; positive regulation of Golgi lumen acidification [GO:1905528]; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051897]; positive regulation of protein ubiquitination [GO:0031398]; positive regulation of transcription by RNA polymerase II [GO:0045944]; progesterone receptor signaling pathway [GO:0050847]; prostate gland growth [GO:0060736]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein autoubiquitination [GO:0051865]; protein K48-linked ubiquitination [GO:0070936]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; regulation of circadian rhythm [GO:0042752]; regulation of synaptic plasticity [GO:0048167]; regulation of ubiquitin-dependent protein catabolic process [GO:2000058]; response to cocaine [GO:0042220]; response to hydrogen peroxide [GO:0042542]; response to progesterone [GO:0032570]; rhythmic process [GO:0048511]; sperm entry [GO:0035037]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0000209; GO:0000502; GO:0001541; GO:0003713; GO:0004842; GO:0005634; GO:0005829; GO:0006511; GO:0008021; GO:0016567; GO:0030521; GO:0031398; GO:0032570; GO:0035037; GO:0035641; GO:0042220; GO:0042542; GO:0042752; GO:0043161; GO:0045944; GO:0046872; GO:0048167; GO:0048511; GO:0050804; GO:0050847; GO:0051865; GO:0051897; GO:0060736; GO:0061002; GO:0061630; GO:0061743; GO:0070936; GO:0098978; GO:0099524; GO:1904262; GO:1905528; GO:1990416; GO:2000058
g11424,216.8127239,1.227768874,0.424197766,2.894331303,0.00379967,0.014485139,275,171,233,261,363,109,166,130,105,169,232,127,sp,Q9Y5A7,NUB1_HUMAN,34.307,548,321,9,34,1632,12,535,3.58E-78,263,Q9Y5A7,reviewed,NUB1_HUMAN,NEDD8 ultimate buster 1 (Negative regulator of ubiquitin-like proteins 1) (Renal carcinoma antigen NY-REN-18),NUB1 NYREN18,Homo sapiens (Human),615,positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; protein ubiquitination [GO:0016567]; regulation of ubiquitin-dependent protein catabolic process [GO:2000058]; response to tumor necrosis factor [GO:0034612]; response to type II interferon [GO:0034341]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0005654; GO:0005730; GO:0005829; GO:0006511; GO:0016567; GO:0032436; GO:0034341; GO:0034612; GO:2000058
g20470,437.4401187,0.881542978,0.210354265,4.190754001,2.78E-05,0.000220456,517,563,464,440,464,365,568,346,329,394,354,286,sp,O95376,ARI2_HUMAN,57.639,432,180,2,130,1425,62,490,0,541,O95376,reviewed,ARI2_HUMAN,E3 ubiquitin-protein ligase ARIH2 (ARI-2) (Protein ariadne-2 homolog) (EC 2.3.2.31) (Triad1 protein),ARIH2 ARI2 TRIAD1 HT005,Homo sapiens (Human),493,developmental cell growth [GO:0048588]; hematopoietic stem cell proliferation [GO:0071425]; positive regulation of protein targeting to mitochondrion [GO:1903955]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein K48-linked ubiquitination [GO:0070936]; protein K63-linked ubiquitination [GO:0070534]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0000151; GO:0000209; GO:0004842; GO:0005634; GO:0005654; GO:0005737; GO:0006511; GO:0008270; GO:0016567; GO:0031624; GO:0043161; GO:0048588; GO:0061630; GO:0070534; GO:0070936; GO:0071425; GO:1903955
g11856,284.4299154,-1.821696465,0.33051714,-5.511655061,3.55E-08,6.27E-07,94,61,82,159,108,96,733,490,609,564,445,410,sp,Q923V4,FBX6_RAT,36.187,257,147,6,136,897,4,246,5.33E-49,167,Q923V4,reviewed,FBX6_RAT,F-box only protein 6 (F-box only protein 6b) (F-box protein that recognizes sugar chains 2) (F-box/G-domain protein 2),Fbxo6 Fbg2 Fbs2 Fbxo6b,Rattus norvegicus (Rat),284,DNA repair [GO:0006281]; ERAD pathway [GO:0036503]; glycoprotein catabolic process [GO:0006516]; protein ubiquitination [GO:0016567]; response to unfolded protein [GO:0006986]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0005737; GO:0006281; GO:0006511; GO:0006516; GO:0006986; GO:0016567; GO:0019005; GO:0030246; GO:0031146; GO:0036503; GO:0044322; GO:0061630
g1093,124.6482565,6.151619807,1.249113324,4.9247892,8.45E-07,1.04E-05,139,101,705,18,61,320,0,21,0,0,0,3,sp,Q3T0J1,FBX4_BOVIN,30.986,213,128,5,373,957,46,257,5.44E-20,93.2,Q3T0J1,reviewed,FBX4_BOVIN,F-box only protein 4,FBXO4,Bos taurus (Bovine),387,positive regulation of protein ubiquitination [GO:0031398]; protein polyubiquitination [GO:0000209]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]; telomere maintenance [GO:0000723]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0000209; GO:0000723; GO:0005737; GO:0006511; GO:0019005; GO:0031146; GO:0031398
g19466,367.9968301,1.128147726,0.37002103,3.04887462,0.002297003,0.009534043,771,232,367,435,358,388,605,382,167,290,117,229,sp,Q92890,UFD1_HUMAN,62.662,308,107,4,4,909,1,306,5.32E-130,375,Q92890,reviewed,UFD1_HUMAN,Ubiquitin recognition factor in ER-associated degradation protein 1 (Ubiquitin fusion degradation protein 1) (UB fusion protein 1),UFD1 UFD1L,Homo sapiens (Human),307,"cellular response to misfolded protein [GO:0071218]; ERAD pathway [GO:0036503]; negative regulation of RIG-I signaling pathway [GO:0039536]; negative regulation of type I interferon production [GO:0032480]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; retrograde protein transport, ER to cytosol [GO:0030970]; skeletal system development [GO:0001501]; ubiquitin-dependent protein catabolic process [GO:0006511]",GO:0001501; GO:0004843; GO:0005634; GO:0005654; GO:0005829; GO:0006511; GO:0030970; GO:0031593; GO:0032480; GO:0034098; GO:0036435; GO:0036501; GO:0036503; GO:0039536; GO:0043161; GO:0071218
g6469,1759.132367,1.81561195,0.35690263,5.087135258,3.64E-07,4.92E-06,3034,1867,1879,1339,2688,2375,1655,778,505,1257,545,1159,sp,O95628,CNOT4_HUMAN,85.106,235,35,0,46,750,10,244,2.60E-143,437,O95628,reviewed,CNOT4_HUMAN,CCR4-NOT transcription complex subunit 4 (EC 2.3.2.27) (CCR4-associated factor 4) (E3 ubiquitin-protein ligase CNOT4) (Potential transcriptional repressor NOT4Hp) (RING-type E3 ubiquitin transferase CNOT4),CNOT4 NOT4,Homo sapiens (Human),575,nuclear-transcribed mRNA poly(A) tail shortening [GO:0000289]; protein autoubiquitination [GO:0051865]; protein ubiquitination [GO:0016567]; regulation of megakaryocyte differentiation [GO:0045652]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0000289; GO:0003723; GO:0004842; GO:0005634; GO:0005829; GO:0006511; GO:0016567; GO:0030014; GO:0045652; GO:0046872; GO:0051865
g21198,4325.274026,1.643714653,0.189315289,8.68241897,3.87E-18,4.24E-16,7978,6432,4564,5312,4418,4661,3487,2130,2894,2304,2156,2370,sp,Q29504,UBA1_RABIT,62.417,1059,359,5,31,3096,2,1058,0,1390,Q29504,reviewed,UBA1_RABIT,Ubiquitin-like modifier-activating enzyme 1 (EC 6.2.1.45) (Ubiquitin-activating enzyme E1),UBA1 UBE1,Oryctolagus cuniculus (Rabbit),1058,DNA damage response [GO:0006974]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0004839; GO:0005524; GO:0005634; GO:0005737; GO:0005739; GO:0006511; GO:0006974
g16116,4512.928363,1.019573035,0.253247886,4.025988338,5.67E-05,0.000411545,5130,6295,4521,5347,4089,4941,4890,3484,3461,4153,1599,4433,sp,P18101,RL40_DROME,97.656,128,3,0,1,384,1,128,1.06E-89,258,P18101,reviewed,RL40_DROME,Ubiquitin-ribosomal protein eL40 fusion protein (CEP52) [Cleaved into: Ubiquitin; Large ribosomal subunit protein eL40 (60S ribosomal protein L40)],RpL40 Ubi-f UBI-F52 CG2960,Drosophila melanogaster (Fruit fly),128,cytoplasmic translation [GO:0002181]; modification-dependent protein catabolic process [GO:0019941]; protein modification process [GO:0036211]; protein ubiquitination [GO:0016567]; translation [GO:0006412]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0002181; GO:0003735; GO:0005634; GO:0005829; GO:0006412; GO:0006511; GO:0016567; GO:0019941; GO:0022625; GO:0022627; GO:0031386; GO:0031625; GO:0036211
g19751,119.4657795,0.792930139,0.2099114,3.777451524,0.000158441,0.001004705,163,115,195,91,83,140,144,83,89,120,95,111,sp,Q91YT2,RN185_MOUSE,68.235,170,45,2,217,717,29,192,3.35E-48,160,Q91YT2,reviewed,RN185_MOUSE,E3 ubiquitin-protein ligase RNF185 (EC 2.3.2.27) (RING finger protein 185),Rnf185,Mus musculus (Mouse),192,autophagy [GO:0006914]; defense response to virus [GO:0051607]; ERAD pathway [GO:0036503]; innate immune response [GO:0045087]; positive regulation of ERAD pathway [GO:1904294]; positive regulation of type I interferon-mediated signaling pathway [GO:0060340]; protein autoubiquitination [GO:0051865]; protein K27-linked ubiquitination [GO:0044314]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0005741; GO:0005783; GO:0005789; GO:0006511; GO:0006914; GO:0036503; GO:0043130; GO:0044314; GO:0044390; GO:0044877; GO:0045087; GO:0046872; GO:0051607; GO:0051865; GO:0060340; GO:0061630; GO:1904294
g20332,2258.257008,0.88129353,0.264772124,3.328498163,0.000873156,0.004228023,3290,3166,2414,1352,2377,2116,2721,1632,1262,2464,2059,1601,sp,Q7Z6Z7,HUWE1_HUMAN,63.043,1334,430,15,1,3963,1,1284,0,1603,Q7Z6Z7,reviewed,HUWE1_HUMAN,"E3 ubiquitin-protein ligase HUWE1 (EC 2.3.2.26) (ARF-binding protein 1) (ARF-BP1) (HECT, UBA and WWE domain-containing protein 1) (HECT-type E3 ubiquitin transferase HUWE1) (Homologous to E6AP carboxyl terminus homologous protein 9) (HectH9) (Large structure of UREB1) (LASU1) (Mcl-1 ubiquitin ligase E3) (Mule) (Upstream regulatory element-binding protein 1) (URE-B1) (URE-binding protein 1)",HUWE1 KIAA0312 KIAA1578 UREB1 HSPC272,Homo sapiens (Human),4374,base-excision repair [GO:0006284]; cell differentiation [GO:0030154]; circadian regulation of gene expression [GO:0032922]; Golgi organization [GO:0007030]; membrane fusion [GO:0061025]; negative regulation of mitochondrial fusion [GO:0010637]; positive regulation of mitophagy in response to mitochondrial depolarization [GO:0098779]; positive regulation of protein targeting to mitochondrion [GO:1903955]; positive regulation of protein ubiquitination [GO:0031398]; protein monoubiquitination [GO:0006513]; protein polyubiquitination [GO:0000209]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0000139; GO:0000209; GO:0003677; GO:0003723; GO:0004842; GO:0005576; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005829; GO:0006284; GO:0006511; GO:0006513; GO:0007030; GO:0010637; GO:0016020; GO:0030154; GO:0031398; GO:0032922; GO:0034774; GO:0061025; GO:0061630; GO:0070062; GO:0098779; GO:0140852; GO:1903955; GO:1904813
g14809,358.2547401,-1.480607861,0.359346526,-4.120278765,3.78E-05,0.000287668,150,128,238,162,37,285,705,652,699,600,671,473,sp,Q5RKH6,OS9_RAT,53.689,244,108,3,82,798,31,274,6.82E-84,281,Q5RKH6,reviewed,OS9_RAT,Protein OS-9,Os9,Rattus norvegicus (Rat),666,"endoplasmic reticulum unfolded protein response [GO:0030968]; ERAD pathway [GO:0036503]; negative regulation of retrograde protein transport, ER to cytosol [GO:1904153]; protein retention in ER lumen [GO:0006621]; protein targeting [GO:0006605]; protein ubiquitination [GO:0016567]; response to endoplasmic reticulum stress [GO:0034976]; retrograde protein transport, ER to cytosol [GO:0030970]; ubiquitin-dependent protein catabolic process [GO:0006511]",GO:0002020; GO:0005788; GO:0006511; GO:0006605; GO:0006621; GO:0016567; GO:0030246; GO:0030968; GO:0030970; GO:0034976; GO:0036503; GO:1904153
g22410,594.6476438,1.274182375,0.321463547,3.963691639,7.38E-05,0.000519852,935,732,693,258,532,1115,561,385,360,460,305,484,sp,Q9NV58,RN19A_HUMAN,56.314,586,220,9,25,1692,42,621,2.85E-176,530,Q9NV58,reviewed,RN19A_HUMAN,E3 ubiquitin-protein ligase RNF19A (EC 2.3.2.31) (Double ring-finger protein) (Dorfin) (RING finger protein 19A) (p38),RNF19A RNF19,Homo sapiens (Human),838,"microtubule cytoskeleton organization [GO:0000226]; protein polyubiquitination [GO:0000209]; regulation of protein catabolic process at postsynapse, modulating synaptic transmission [GO:0099576]; ubiquitin-dependent protein catabolic process [GO:0006511]",GO:0000151; GO:0000209; GO:0000226; GO:0005737; GO:0005813; GO:0005829; GO:0006511; GO:0008270; GO:0016020; GO:0031624; GO:0061630; GO:0098686; GO:0098794; GO:0098978; GO:0099576
g2814,2947.511951,1.35354283,0.469062752,2.885632732,0.003906277,0.014815572,2455,1555,2387,8431,3262,2015,2256,1696,2302,1376,2276,1950,sp,Q6TEM9,MYLIA_DANRE,40.315,444,244,9,1,1299,1,434,5.67E-90,284,Q6TEM9,reviewed,MYLIA_DANRE,E3 ubiquitin-protein ligase MYLIP-A (EC 2.3.2.27) (Myosin regulatory light chain-interacting protein A) (MIR-A) (RING-type E3 ubiquitin transferase MYLIP-A),mylipa mir mylip si:ch211-266j17.1,Danio rerio (Zebrafish) (Brachydanio rerio),472,gastrulation [GO:0007369]; negative regulation of Wnt signaling pathway [GO:0030178]; protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0004842; GO:0005737; GO:0005829; GO:0005856; GO:0006511; GO:0007369; GO:0016567; GO:0030178; GO:0046872
g18086,339.7330394,-1.008173984,0.310636467,-3.245510723,0.001172401,0.005439159,256,298,314,162,86,113,686,665,765,374,486,312,sp,P15374,UCHL3_HUMAN,50.442,226,112,0,16,693,5,230,8.11E-73,224,P15374,reviewed,UCHL3_HUMAN,Ubiquitin carboxyl-terminal hydrolase isozyme L3 (UCH-L3) (EC 3.4.19.12) (Ubiquitin thioesterase L3),UCHL3,Homo sapiens (Human),230,post-translational protein modification [GO:0043687]; protein catabolic process [GO:0030163]; protein deubiquitination [GO:0016579]; protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511],GO:0004843; GO:0005654; GO:0005737; GO:0005829; GO:0006511; GO:0008233; GO:0016567; GO:0016579; GO:0019784; GO:0030163; GO:0043130; GO:0043687
