gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.56	PSC.52	PSC.54	PSC.61	PSC.64	PSC.73	PSC.76	PSC.81	PSC.59	PSC.57	PSC.69	PSC.67	PSC.71	PSC.75	PSC.78	PSC.83	V2	uniprot_accession	gene_name	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology.biological.process	Gene.Ontology.IDs
g12565	23.4785807766888	-2.10818559175179	0.670679157136488	-3.14335933854398	0.00167020666774672	0.00682724894943717	31	82	60	18	60	49	55	66	0	0	14	25	3	2	16	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g12561	493.411376920668	1.16036972105897	0.211173616408619	5.49486124636736	3.91017729480987e-08	6.13677947564415e-07	365	491	416	371	458	361	419	382	313	705	439	1065	502	144	736	495	sp	Q86UF1	TSN33_HUMAN	42.085	259	141	3	34	810	16	265	1.17e-58	192	Q86UF1	reviewed	TSN33_HUMAN	Tetraspanin-33 (Tspan-33) (Penumbra) (hPen) (Proerythroblast new membrane)	TSPAN33 PEN	Homo sapiens (Human)	283	pore complex assembly [GO:0046931]; protein localization to plasma membrane [GO:0072659]; protein maturation [GO:0051604]	GO:0005788; GO:0005886; GO:0005912; GO:0009986; GO:0019899; GO:0046930; GO:0046931; GO:0051604; GO:0072659; GO:0097197
g16992	4.92441157402621	-4.5176755463001	1.12926433223241	-4.00054745142728	6.31961128976019e-05	0.000432008358561988	9	10	0	23	11	17	8	22	0	0	0	0	0	0	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g16990	112.632809430963	3.30430491583155	1.21929333419312	2.71001638667877	0.00672798840622688	0.0221888804142338	1180	27	10	0	0	28	77	33	0	118	24	325	1221	0	40	39	sp	Q7ZXX2	KIF19_XENLA	50.644	776	313	12	25	2286	6	733	0	709	Q7ZXX2	reviewed	KIF19_XENLA	Kinesin-like protein KIF19	kif19	Xenopus laevis (African clawed frog)	997	axonemal microtubule depolymerization [GO:0060404]; microtubule-based movement [GO:0007018]; plus-end specific microtubule depolymerization [GO:0070462]	GO:0005524; GO:0005874; GO:0005929; GO:0005930; GO:0007018; GO:0008017; GO:0008574; GO:0060404; GO:0070462
g16996	80.4986189462295	-0.78226736126099	0.324279733807213	-2.41232269459692	0.0158512451291427	0.0449885670526015	121	153	164	71	124	91	131	286	50	79	24	141	47	5	35	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g16995	270.860823675578	-0.652778246137496	0.23808328449504	-2.74180628649339	0.00611023646094748	0.0203960519203442	335	403	362	383	372	427	492	854	158	217	104	489	202	48	113	116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g7648	146.065058186902	1.76726710247008	0.713782723352139	2.47591745310177	0.0132894300068049	0.0388514579688843	155	97	27	12	0	72	33	377	123	70	123	318	352	54	328	149	sp	Q9D1D1	TSN11_MOUSE	25.726	241	168	3	55	777	17	246	2.03e-15	77	Q9D1D1	reviewed	TSN11_MOUSE	Tetraspanin-11 (Tspan-11)	Tspan11	Mus musculus (Mouse)	253		GO:0005886
g7640	400.476773111039	-0.529349230510744	0.223747428701639	-2.36583380458247	0.0179895179504052	0.0499314135443863	769	558	631	616	553	630	582	705	314	131	396	415	292	82	201	228	sp	Q6IV57	RN141_RAT	27.5	240	131	4	82	801	26	222	5.55e-32	121	Q6IV57	reviewed	RN141_RAT	RING finger protein 141	Rnf141	Rattus norvegicus (Rat)	230	protein autoubiquitination [GO:0051865]; regulation of DNA-templated transcription [GO:0006355]	GO:0004842; GO:0006355; GO:0016020; GO:0046872; GO:0051865
g7644	9791.4633246407	-1.68644179687552	0.43165352501214	-3.90693391610341	9.34747050687403e-05	0.000602625509042093	9939	10401	22561	20533	19364	30637	24249	22308	5118	1333	4229	2759	2457	1146	1417	8326	sp	Q3SZR9	TSN3_BOVIN	28.27	237	144	5	13	663	4	234	1.59e-18	84.7	Q3SZR9	reviewed	TSN3_BOVIN	Tetraspanin-3 (Tspan-3)	TSPAN3	Bos taurus (Bovine)	253		GO:0005886
g4592	40.2939754146744	-4.9196440419959	0.89293243783503	-5.50953670573765	3.59779368382915e-08	5.69290985780592e-07	3	77	35	245	56	88	190	105	5	3	0	2	0	0	0	6	sp	Q9MYM7	B3GT1_PONPY	39.738	229	129	3	238	915	58	280	2.47e-53	182	Q9MYM7	reviewed	B3GT1_PONPY	Beta-1,3-galactosyltransferase 1 (Beta-1,3-GalTase 1) (Beta3Gal-T1) (Beta3GalT1) (EC 2.4.1.86) (UDP-galactose:beta-N-acetyl-glucosamine-beta-1,3-galactosyltransferase 1)	B3GALT1	Pongo pygmaeus (Bornean orangutan)	326	lipid glycosylation [GO:0030259]; protein glycosylation [GO:0006486]	GO:0000139; GO:0006486; GO:0008499; GO:0030259; GO:0047275
g14595	565.147070260084	2.34691846807376	0.933110949252179	2.51515478406361	0.0118980134954675	0.0354455516525709	62	734	46	12	0	171	788	271	1092	56	762	527	310	132	3010	215	sp	Q92035	ACES_BUNFA	34.69	565	303	17	157	1725	57	597	7.74e-103	326	Q92035	reviewed	ACES_BUNFA	Acetylcholinesterase (BfAChE) (EC 3.1.1.7)	ACHE	Bungarus fasciatus (Banded krait) (Pseudoboa fasciata)	606	acetylcholine catabolic process in synaptic cleft [GO:0001507]; choline metabolic process [GO:0019695]	GO:0001507; GO:0003990; GO:0005615; GO:0005886; GO:0019695; GO:0043083; GO:0045202; GO:0090729
g14597	10.6997883875585	3.08344876368617	1.24705372036165	2.47258695703338	0.013413907580511	0.0391468357209208	1	7	0	0	1	0	10	7	34	0	8	3	0	1	73	7	sp	Q5UR02	CHLE_MIMIV	36.905	84	43	2	37	279	6	82	9.02e-08	51.6	Q5UR02	reviewed	CHLE_MIMIV	Probable cholinesterase (EC 3.1.1.8) (Acylcholine acylhydrolase)	MIMI_L906	Acanthamoeba polyphaga mimivirus (APMV)	579		GO:0004104
g14592	1016.26765082894	-1.61496661442016	0.31430845674118	-5.13815832753752	2.77444084617174e-07	3.56896508849226e-06	1395	2194	2764	1414	2436	2629	1862	1837	514	396	506	350	278	51	764	315	sp	Q6DCH7	SBP1B_XENLA	70.913	471	135	1	13	1425	4	472	0	707	Q6DCH7	reviewed	SBP1B_XENLA	Methanethiol oxidase (MTO) (EC 1.8.3.4) (Selenium-binding protein 1-B)	selenbp1-b	Xenopus laevis (African clawed frog)	472	protein transport [GO:0015031]	GO:0005634; GO:0005829; GO:0008430; GO:0015031; GO:0016020; GO:0018549
g10878	193.079243507571	2.54152721991247	0.861641942151472	2.94963266709884	0.00318151946485143	0.0117256498248122	27	57	32	0	6	193	280	27	107	347	165	1350	325	5	355	64	sp	Q62746	SYT6_RAT	46.711	304	153	4	304	1209	203	499	1.12e-86	275	Q62746	reviewed	SYT6_RAT	Synaptotagmin-6 (Synaptotagmin VI) (SytVI)	Syt6	Rattus norvegicus (Rat)	511	acrosomal vesicle exocytosis [GO:0060478]; acrosome reaction [GO:0007340]; calcium-ion regulated exocytosis [GO:0017156]; postsynaptic dense core vesicle exocytosis [GO:0150038]	GO:0000149; GO:0001786; GO:0005509; GO:0005544; GO:0005829; GO:0005886; GO:0007340; GO:0009898; GO:0016020; GO:0017156; GO:0019905; GO:0030276; GO:0030672; GO:0042802; GO:0042803; GO:0046982; GO:0048306; GO:0060478; GO:0070382; GO:0097038; GO:0097060; GO:0098794; GO:0098978; GO:0150038
g1348	360.182270481149	1.2004528890653	0.46075034088758	2.60543027869012	0.00917589465163818	0.0286711347244193	146	562	249	201	240	228	288	490	523	280	158	230	219	93	1433	224	sp	A7YWC8	VMAC_BOVIN	40.458	131	71	1	13	384	8	138	2.31e-19	83.6	A7YWC8	reviewed	VMAC_BOVIN	Vimentin-type intermediate filament-associated coiled-coil protein	VMAC	Bos taurus (Bovine)	166		GO:0005737; GO:0045098
g6698	19185.9870723753	2.46875488254813	0.611779411672546	4.03536770843398	5.45168502644442e-05	0.000379568819677933	2789	4607	7923	6963	12941	12063	8680	6868	18875	56241	59479	13685	12118	5505	999	14716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g6692	186.025191896309	-0.87719039037694	0.335684632749613	-2.61313835903604	0.00897149745332899	0.0281512345541399	406	306	298	280	371	214	354	366	93	98	67	250	347	9	84	47	sp	Q9Z1K8	YLAT1_MOUSE	42.331	489	273	4	121	1581	6	487	2.55e-119	364	Q9Z1K8	reviewed	YLAT1_MOUSE	Y+L amino acid transporter 1 (Solute carrier family 7 member 7) (y(+)L-type amino acid transporter 1) (Y+LAT1) (y+LAT-1)	Slc7a7	Mus musculus (Mouse)	510	amino acid transmembrane transport [GO:0003333]; L-arginine transmembrane transport [GO:1903826]; L-leucine transport [GO:0015820]; regulation of arginine metabolic process [GO:0000821]	GO:0000821; GO:0003333; GO:0015174; GO:0015179; GO:0015820; GO:0016323; GO:0061459; GO:1903826
g6694	338.220232513698	-2.73917754650658	0.635244293593554	-4.31200653690434	1.61779649755673e-05	0.000132531223781468	179	3604	632	301	234	365	612	517	124	561	22	45	98	30	16	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g6696	226.536256390189	-2.12101481020364	0.756837147975927	-2.80247186052646	0.00507126402362176	0.0173922228500239	114	2083	436	363	131	285	270	290	91	229	10	19	64	28	4	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g15962	612.354768609671	-1.25228794081142	0.301497239913481	-4.15356353235864	3.27337274163885e-05	0.000244607446199998	974	1036	1311	1173	899	1011	1445	1432	532	176	378	760	345	26	182	202	sp	Q924A2	CIC_MOUSE	85.47	117	12	3	589	930	1072	1186	1.17e-54	216	Q924A2	reviewed	CIC_MOUSE	Protein capicua homolog	Cic Kiaa0306	Mus musculus (Mouse)	2510	brain development [GO:0007420]; learning [GO:0007612]; lung alveolus development [GO:0048286]; memory [GO:0007613]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; regulation of transcription by RNA polymerase II [GO:0006357]; social behavior [GO:0035176]; transcription by RNA polymerase II [GO:0006366]	GO:0000122; GO:0000977; GO:0000981; GO:0003682; GO:0005634; GO:0006357; GO:0006366; GO:0007420; GO:0007612; GO:0007613; GO:0032991; GO:0035176; GO:0045892; GO:0048286
g15963	146.09107312942	-1.35178588893813	0.355064953467021	-3.80715098952644	0.000140576924424236	0.00085262671925591	222	252	287	250	190	284	410	389	103	55	26	246	36	6	100	47	sp	Q924A2	CIC_MOUSE	30.897	301	151	8	1225	1986	478	768	1.36e-22	107	Q924A2	reviewed	CIC_MOUSE	Protein capicua homolog	Cic Kiaa0306	Mus musculus (Mouse)	2510	brain development [GO:0007420]; learning [GO:0007612]; lung alveolus development [GO:0048286]; memory [GO:0007613]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; regulation of transcription by RNA polymerase II [GO:0006357]; social behavior [GO:0035176]; transcription by RNA polymerase II [GO:0006366]	GO:0000122; GO:0000977; GO:0000981; GO:0003682; GO:0005634; GO:0006357; GO:0006366; GO:0007420; GO:0007612; GO:0007613; GO:0032991; GO:0035176; GO:0045892; GO:0048286
g19191	47.7947928142427	1.26896579497192	0.334442221095464	3.79427510921147	0.000148075422763512	0.000888314148335499	38	16	32	38	58	30	26	62	30	76	31	54	76	20	58	61	sp	Q7K556	TTD14_DROME	68.333	60	19	0	7	186	62	121	9.3e-24	95.5	Q7K556	reviewed	TTD14_DROME	TRPL translocation defect protein 14	Ttd14 CG30118	Drosophila melanogaster (Fruit fly)	475	photoreceptor cell maintenance [GO:0045494]; protein transport [GO:0015031]	GO:0005525; GO:0005829; GO:0015031; GO:0035091; GO:0045494; GO:0070300
g19445	249.691878055762	1.71511782149145	0.587034944879331	2.92166222207436	0.00348168907813617	0.0126599106075658	173	274	103	104	143	100	100	282	428	73	365	146	98	40	1249	56	sp	Q4V7W8	ETKMT_XENLA	48.214	224	107	4	346	1011	28	244	4.92e-54	181	Q4V7W8	reviewed	ETKMT_XENLA	Electron transfer flavoprotein beta subunit lysine methyltransferase (EC 2.1.1.-) (ETFB lysine methyltransferase) (ETFB-KMT) (Protein N-lysine methyltransferase METTL20)	etfbkmt mettl20	Xenopus laevis (African clawed frog)	246	methylation [GO:0032259]; negative regulation of fatty acid beta-oxidation using acyl-CoA dehydrogenase [GO:1904736]	GO:0005759; GO:0016279; GO:0032259; GO:1904736
g19444	28.736582121672	2.77620531437449	1.15294275232284	2.40792988965085	0.0160432616440784	0.0454331013941202	0	41	0	0	0	3	17	23	55	0	20	44	25	24	36	74	sp	A8WGS4	TLCD2_DANRE	33.333	231	142	7	16	696	6	228	1.48e-25	103	A8WGS4	reviewed	TLCD2_DANRE	TLC domain-containing protein 2	tlcd2 zgc:175098	Danio rerio (Zebrafish) (Brachydanio rerio)	246	membrane assembly [GO:0071709]; phospholipid homeostasis [GO:0055091]; plasma membrane organization [GO:0007009]; regulation of membrane lipid distribution [GO:0097035]	GO:0005886; GO:0007009; GO:0055091; GO:0071709; GO:0097035
g8222	173.293253212844	0.839480916522398	0.283456591536791	2.96158544760262	0.00306059556096438	0.0113538602807727	152	139	187	126	136	265	111	219	156	215	96	217	177	84	115	231	sp	Q5ZIL6	TM41B_CHICK	62.642	265	98	1	37	828	5	269	2.42e-85	259	Q5ZIL6	reviewed	TM41B_CHICK	Transmembrane protein 41B	TMEM41B RCJMB04_25c20	Gallus gallus (Chicken)	269	autophagosome assembly [GO:0000045]; nervous system development [GO:0007399]	GO:0000045; GO:0005789; GO:0007399; GO:0017128; GO:0044233
g8227	40.4676630983929	3.38564421535948	0.925808262704825	3.65696046551587	0.000255223726148853	0.00140947613835631	3903	0	3	13	6	0	7	6	12	98	18	422	3279	15	9	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g8229	36.1968976645991	-1.41349676303113	0.493127839890416	-2.86639010960168	0.0041518227389401	0.0147252127873321	178	44	66	50	54	35	64	77	23	6	4	50	43	0	18	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g8599	11.4020915336867	5.46281956583164	2.25991828660351	2.41726419853961	0.0156376622663061	0.044493862627402	415	0	0	0	0	0	0	4	0	0	11	461	178	0	0	0	sp	Q5T0U0	CC122_HUMAN	27.397	146	103	1	556	993	125	267	4.92e-06	51.2	Q5T0U0	reviewed	CC122_HUMAN	Coiled-coil domain-containing protein 122	CCDC122	Homo sapiens (Human)	273		
g8597	1034.85504625382	3.60856923639447	0.759114028397904	4.75365900431361	1.99767859240142e-06	2.08845258707243e-05	10890	201	84	58	49	154	447	143	224	422	1167	3626	10122	97	359	126	sp	Q16959	DYI2_HELCR	76.685	712	117	7	1	2019	1	702	0	1029	Q16959	reviewed	DYI2_HELCR	Dynein intermediate chain 2, ciliary		Heliocidaris crassispina (Sea urchin) (Anthocidaris crassispina)	702		GO:0005737; GO:0005874; GO:0005929; GO:0030286
g12425	582.882793833032	1.7053753865721	0.54849632176683	3.10918290405066	0.00187605541226918	0.00754693943473316	219	451	376	266	399	332	383	562	690	1017	362	157	243	699	665	117	sp	P24392	PEX2_RAT	43.003	293	160	3	40	909	6	294	4.16e-76	238	P24392	reviewed	PEX2_RAT	Peroxisome biogenesis factor 2 (EC 2.3.2.27) (EC 2.3.2.36) (Peroxin-2) (Peroxisomal membrane protein 3) (Peroxisome assembly factor 1) (PAF-1)	Pex2 Paf1 Pmp35 Pxmp3	Rattus norvegicus (Rat)	305	bile acid biosynthetic process [GO:0006699]; cellular response to reactive oxygen species [GO:0034614]; cholesterol homeostasis [GO:0042632]; fatty acid beta-oxidation [GO:0006635]; negative regulation of epithelial cell proliferation [GO:0050680]; negative regulation of fibroblast proliferation [GO:0048147]; nervous system development [GO:0007399]; neuron migration [GO:0001764]; peroxisome organization [GO:0007031]; pexophagy [GO:0000425]; protein destabilization [GO:0031648]; protein import into peroxisome matrix [GO:0016558]; protein import into peroxisome matrix, receptor recycling [GO:0016562]; protein monoubiquitination [GO:0006513]; regulation of cholesterol biosynthetic process [GO:0045540]; response to amino acid starvation [GO:1990928]; very long-chain fatty acid metabolic process [GO:0000038]	GO:0000038; GO:0000425; GO:0001764; GO:0005777; GO:0005778; GO:0006513; GO:0006635; GO:0006699; GO:0007031; GO:0007399; GO:0008270; GO:0016558; GO:0016562; GO:0016593; GO:0031648; GO:0034614; GO:0042632; GO:0045540; GO:0048147; GO:0050680; GO:0061630; GO:1990928
g9177	681.661986189212	-0.504963069505142	0.20872116193944	-2.41931898429953	0.0155495977876568	0.0442956515675898	959	896	1162	905	856	1123	1248	1532	462	313	495	867	663	73	751	253	sp	A8E4X8	JMY_XENTR	28.393	560	372	10	28	1653	12	560	1.38e-64	234	A8E4X8	reviewed	JMY_XENTR	Junction-mediating and -regulatory protein	jmy	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	843	'de novo' actin filament nucleation [GO:0070060]; actin polymerization-dependent cell motility [GO:0070358]; Arp2/3 complex-mediated actin nucleation [GO:0034314]; cellular response to starvation [GO:0009267]; DNA repair [GO:0006281]	GO:0000421; GO:0003779; GO:0005634; GO:0005856; GO:0006281; GO:0008017; GO:0009267; GO:0012505; GO:0031252; GO:0031410; GO:0034314; GO:0070060; GO:0070358
g13902	197.415886739583	2.5930220397445	0.738826339165624	3.50965024158839	0.000448696486292408	0.00226370139809612	37	110	41	23	0	100	278	23	86	98	593	400	681	57	195	135	sp	A8MYZ0	MIY4B_HUMAN	32	425	220	10	220	1446	89	460	1.76e-55	195	A8MYZ0	reviewed	MIY4B_HUMAN	Inactive ubiquitin carboxyl-terminal hydrolase MINDY-4B (Protein FAM188B2)	MINDY4B C3orf76 FAM188B2	Homo sapiens (Human)	460	protein K48-linked deubiquitination [GO:0071108]	GO:0004843; GO:0071108; GO:1990380
g13909	106.647396160249	1.45984318636801	0.593740447317	2.45872281897715	0.0139432222553402	0.0403834281670645	26	91	19	18	33	100	255	91	66	58	141	82	407	17	269	43	sp	Q9DAN9	CF97D_MOUSE	39.286	140	85	0	34	453	19	158	3.06e-20	89	Q9DAN9	reviewed	CF97D_MOUSE	Sperm axonemal maintenance protein CFAP97D1 (CFAP97 domain-containing protein 1)	Cfap97d1	Mus musculus (Mouse)	164	sperm axoneme assembly [GO:0007288]	GO:0007288
g3127	70.1739888207977	4.52177002457419	1.46311136878622	3.09051663532996	0.001998086117158	0.00793343182641477	4909	0	0	11	14	0	0	0	0	557	30	175	8680	13	12	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g9958	1393.5972550347	-1.65003647969738	0.557564337232522	-2.95936517010281	0.0030827356662337	0.0114293878946212	1738	4687	3862	2551	1917	1818	3278	2965	1094	1559	260	307	127	183	105	184	sp	Q29041	FCN2_PIG	53.023	215	98	3	562	1203	109	321	5e-71	229	Q29041	reviewed	FCN2_PIG	Ficolin-2 (Collagen/fibrinogen domain-containing protein 2) (Ficolin-B) (Ficolin-beta) (L-ficolin)	FCN2	Sus scrofa (Pig)	323	complement activation, lectin pathway [GO:0001867]	GO:0001867; GO:0003823; GO:0005102; GO:0005581; GO:0005615; GO:0030246; GO:0046872; GO:0062023; GO:0097367
g11679	55.7106360765529	4.33394385717891	1.08665626205908	3.98833008054141	6.65400376477393e-05	0.000450707529012492	0	0	0	0	4	6	44	5	9	27	282	194	85	5	92	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g17630	708.915708392642	-0.83388807003222	0.206908488890422	-4.03022647598497	5.57231376542372e-05	0.000386409961039844	711	1147	1136	1035	1457	1362	1329	1656	477	529	268	594	516	131	248	431	sp	Q66JG8	ALKB5_XENTR	45.532	235	76	4	184	744	49	279	3.38e-56	190	Q66JG8	reviewed	ALKB5_XENTR	RNA demethylase ALKBH5 (EC 1.14.11.53) (Alkylated DNA repair protein alkB homolog 5) (Alpha-ketoglutarate-dependent dioxygenase alkB homolog 5)	alkbh5	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	358	mRNA destabilization [GO:0061157]; mRNA processing [GO:0006397]; non-membrane-bounded organelle assembly [GO:0140694]; regulation of mRNA export from nucleus [GO:0010793]; regulation of mRNA processing [GO:0050684]; regulation of translation [GO:0006417]; response to hypoxia [GO:0001666]; spermatogenesis [GO:0007283]	GO:0001666; GO:0005634; GO:0006397; GO:0006417; GO:0007283; GO:0010793; GO:0016607; GO:0016706; GO:0042382; GO:0046872; GO:0050684; GO:0061157; GO:0140693; GO:0140694; GO:1990931
g1896	111.365513744046	4.17807756954377	1.15536938047326	3.61622667188251	0.000298928639977943	0.00161200471018069	8300	0	0	16	15	17	11	15	0	927	22	227	15564	20	14	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g6320	113.397663462545	-1.17192819169094	0.406274766163059	-2.88457046633456	0.0039194803055169	0.0140110215555466	166	241	282	155	168	215	271	208	57	25	45	220	62	5	117	10	sp	P58467	SETD4_MOUSE	36.186	409	251	3	76	1287	30	433	4.78e-80	257	P58467	reviewed	SETD4_MOUSE	SET domain-containing protein 4 (EC 2.1.1.-) (EC 2.1.1.364)	Setd4 ORF21	Mus musculus (Mouse)	439	chromatin remodeling [GO:0006338]; inflammatory response [GO:0006954]; methylation [GO:0032259]; positive regulation of inflammatory response [GO:0050729]; positive regulation of interleukin-6 production [GO:0032755]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of tumor necrosis factor production [GO:0032760]; regulation of cell proliferation in bone marrow [GO:0071863]	GO:0003713; GO:0005634; GO:0005829; GO:0006338; GO:0006954; GO:0032259; GO:0032755; GO:0032760; GO:0042799; GO:0042800; GO:0045944; GO:0046975; GO:0050729; GO:0071863; GO:0140941; GO:0140944; GO:0140945
g713	640.457210337968	0.700739066532381	0.212464983009723	3.298139093821	0.000973279084957883	0.00433651905114159	922	516	436	501	824	711	632	673	704	830	622	983	719	169	674	372	sp	Q7SZC2	XPO2_DANRE	62.63	768	279	4	76	2370	26	788	0	983	Q7SZC2	reviewed	XPO2_DANRE	Exportin-2 (Exp2) (Chromosome segregation 1-like protein) (Importin-alpha re-exporter)	cse1l xpo2	Danio rerio (Zebrafish) (Brachydanio rerio)	971	body fluid secretion [GO:0007589]; protein export from nucleus [GO:0006611]; protein import into nucleus [GO:0006606]	GO:0005049; GO:0005635; GO:0005829; GO:0006606; GO:0006611; GO:0007589; GO:0009925; GO:0016324; GO:0016328; GO:0031267
g712	173.403668946392	0.684976685912673	0.192714584743698	3.55435831088583	0.000378902612827075	0.00196777983150242	202	137	161	183	180	174	204	169	237	164	170	259	207	56	186	82	sp	Q9PTU3	XPO2_PAGMA	62.346	162	60	1	1	483	809	970	7.17e-50	174	Q9PTU3	reviewed	XPO2_PAGMA	Exportin-2 (Exp2) (Cellular apoptosis susceptibility protein) (Chromosome segregation 1-like protein) (Importin-alpha re-exporter)	cse1l cas xpo2	Pagrus major (Red sea bream) (Chrysophrys major)	971	intracellular protein transport [GO:0006886]	GO:0005634; GO:0005737; GO:0006886; GO:0031267
g718	63.0254763342149	-1.49017988102388	0.573882722670162	-2.59666273640436	0.00941343023838829	0.0292945097124504	58	114	202	78	113	141	150	166	63	30	0	36	7	3	65	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4416	6.840179783753	3.7661412079204	1.50000265462915	2.51075636186225	0.0120472811809306	0.0358126726923711	574	0	0	0	3	0	3	0	0	46	9	23	1127	0	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g12717	57.1858691855094	1.37325762364661	0.437751626705265	3.13707029253649	0.00170645210035538	0.00695135494168161	55	88	11	23	41	33	56	33	34	18	67	60	112	34	91	66	sp	Q91WD2	TRPV6_MOUSE	30.017	583	341	15	409	2091	111	648	4.42e-64	231	Q91WD2	reviewed	TRPV6_MOUSE	Transient receptor potential cation channel subfamily V member 6 (TrpV6) (Calcium transport protein 1) (CaT1) (Epithelial calcium channel 2) (ECaC2)	Trpv6	Mus musculus (Mouse)	767	calcium ion homeostasis [GO:0055074]; calcium ion import [GO:0070509]; calcium ion import across plasma membrane [GO:0098703]; calcium ion transmembrane transport [GO:0070588]; calcium ion transport [GO:0006816]; parathyroid hormone secretion [GO:0035898]; protein homotetramerization [GO:0051289]; response to calcium ion [GO:0051592]	GO:0005262; GO:0005516; GO:0005886; GO:0006816; GO:0016020; GO:0034704; GO:0035898; GO:0042802; GO:0046872; GO:0051289; GO:0051592; GO:0055074; GO:0070509; GO:0070588; GO:0098703
g14381	172.018910132731	2.08379446177012	0.67674259372226	3.07915370053585	0.00207589553371587	0.00819002669386734	88	167	40	26	40	42	244	75	99	72	374	664	517	0	279	127	sp	Q8NFT8	DNER_HUMAN	32.53	415	262	8	43	1248	135	544	1.12e-59	211	Q8NFT8	reviewed	DNER_HUMAN	Delta and Notch-like epidermal growth factor-related receptor	DNER BET UNQ262/PRO299	Homo sapiens (Human)	737	central nervous system development [GO:0007417]; endocytosis [GO:0006897]; glial cell differentiation [GO:0010001]; neuron migration [GO:0001764]; Notch receptor processing [GO:0007220]; Notch signaling pathway [GO:0007219]; skeletal muscle fiber development [GO:0048741]; synapse assembly [GO:0007416]	GO:0001764; GO:0004888; GO:0005112; GO:0005509; GO:0005769; GO:0005886; GO:0006897; GO:0007219; GO:0007220; GO:0007416; GO:0007417; GO:0010001; GO:0030276; GO:0030425; GO:0043025; GO:0048741
g14382	743.401322926577	-1.25066771338531	0.281799220937431	-4.43815177779716	9.07346304781475e-06	7.96388686926931e-05	1022	1682	1600	1366	1554	1061	1316	1666	597	147	248	630	319	50	1887	358	sp	B0BNE5	ESTD_RAT	68.327	281	88	1	109	951	3	282	8.65e-151	427	B0BNE5	reviewed	ESTD_RAT	S-formylglutathione hydrolase (FGH) (EC 3.1.2.12) (Esterase D)	Esd	Rattus norvegicus (Rat)	282	formaldehyde catabolic process [GO:0046294]	GO:0005829; GO:0016788; GO:0018738; GO:0031410; GO:0042802; GO:0046294; GO:0052689
g1139	97.9884150503197	4.02546990330976	1.17053655369279	3.43899546802726	0.000583877008439506	0.00282292732902826	60	31	0	0	0	13	0	18	46	38	270	17	826	12	111	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g12104	231.138966635421	-0.911373132961139	0.3039404902879	-2.9985249155118	0.00271289973235106	0.0102677496355905	364	295	439	469	430	466	349	396	146	127	85	197	311	7	184	91	sp	Q5FWS6	KAZRN_RAT	57.709	227	95	1	1	678	464	690	7.01e-88	282	Q5FWS6	reviewed	KAZRN_RAT	Kazrin	Kazn Kaz	Rattus norvegicus (Rat)	780	keratinization [GO:0031424]	GO:0001533; GO:0005829; GO:0005856; GO:0016607; GO:0030057; GO:0031424
