gene_id,uniprot_accession.x,gene_name.x,Entry.Name.x,Protein.names.x,Gene.Names.x,Gene.Ontology.biological.process.x,Gene.Ontology.IDs.x,PSC.56,PSC.52,PSC.54,PSC.61,PSC.64,PSC.73,PSC.76,PSC.81,PSC.59,PSC.57,PSC.69,PSC.67,PSC.71,PSC.75,PSC.78,PSC.83,PSC.0228,PSC.0187,PSC.0188,PSC.0174,PSC.0190,PSC.0231,PSC.0230,PSC.0219,PSC.0177,PSC.0186,PSC.0209,PSC.0203
g21414,P54281,CLCA1_BOVIN,CLCA1_BOVIN,Calcium-activated chloride channel regulator 1 (EC 3.4.-.-) (Calcium-activated chloride channel) (Epithelial chloride channel protein),,calcium ion transport [GO:0006816]; proteolysis [GO:0006508],GO:0005229; GO:0005886; GO:0006508; GO:0006816; GO:0008237; GO:0016324; GO:0046872,10921,33577,22330,25207,22944,21277,41995,30902,6995,5367,4485,5196,12206,1665,1353,6063,4973,1287,2565,1893,3972,5986,14282,10769,9425,16701,14321,11912
g3728,Q6GQ29,CBPQ_XENLA,CBPQ_XENLA,Carboxypeptidase Q (EC 3.4.17.-) (Plasma glutamate carboxypeptidase),cpq pgcp,peptide catabolic process [GO:0043171]; proteolysis [GO:0006508],GO:0004180; GO:0005615; GO:0005737; GO:0005764; GO:0005783; GO:0005794; GO:0006508; GO:0042803; GO:0043171; GO:0046872; GO:0070573,2727,5343,5742,4454,4504,4680,4729,5448,1471,499,803,1636,1606,222,3872,827,396,731,1120,375,209,952,2777,2214,2065,2493,2230,2102
g5188,Q4R7U8,ASGL1_MACFA,ASGL1_MACFA,Isoaspartyl peptidase/L-asparaginase (EC 3.4.19.5) (EC 3.5.1.1) (Asparaginase-like protein 1) (Beta-aspartyl-peptidase) (Isoaspartyl dipeptidase) (L-asparagine amidohydrolase) [Cleaved into: Isoaspartyl peptidase/L-asparaginase alpha chain; Isoaspartyl peptidase/L-asparaginase beta chain],ASRGL1 QtsA-14329,asparagine catabolic process via L-aspartate [GO:0033345]; proteolysis [GO:0006508],GO:0001917; GO:0004067; GO:0005737; GO:0006508; GO:0008798; GO:0033345,871,1160,1231,806,828,1390,881,860,237,73,237,316,480,24,348,75,70,123,67,102,31,42,522,497,434,110,369,501
g1331,Q8BHG1,NRDC_MOUSE,NRDC_MOUSE,Nardilysin (EC 3.4.24.61) (N-arginine dibasic convertase) (NRD convertase) (NRD-C) (Nardilysin convertase),Nrdc Nrd1,negative regulation of cold-induced thermogenesis [GO:0120163]; positive regulation of axonogenesis [GO:0050772]; positive regulation of membrane protein ectodomain proteolysis [GO:0051044]; positive regulation of myelination [GO:0031643]; proteolysis [GO:0006508],GO:0004222; GO:0005739; GO:0006508; GO:0008233; GO:0030425; GO:0031643; GO:0046872; GO:0050772; GO:0051044; GO:0120163,498,567,466,308,499,399,689,817,263,67,151,388,229,33,236,71,89,113,119,122,32,57,197,153,216,295,236,166
g16353,A3KG59,P20D2_MOUSE,P20D2_MOUSE,Xaa-Arg dipeptidase (EC 3.4.13.4),Pm20d2 Acy1l2 Gm424,proteolysis [GO:0006508]; regulation of protein metabolic process [GO:0051246],GO:0004180; GO:0005654; GO:0006508; GO:0016805; GO:0042802; GO:0051246,692,1317,1555,1015,878,1166,1210,1238,399,126,226,423,150,16,202,122,137,157,241,162,46,107,741,529,280,555,269,492
g20362,O57382,TLL2_XENLA,TLL2_XENLA,Tolloid-like protein 2 (EC 3.4.24.-) (Metalloprotease xolloid) (Xenopus tolloid),tll2 xld,cell differentiation [GO:0030154]; proteolysis [GO:0006508],GO:0004222; GO:0005509; GO:0005576; GO:0006508; GO:0008270; GO:0030154,54,347,448,102,62,106,189,263,23,20,13,0,24,0,0,17,27,12,6,0,18,9,138,66,53,77,559,23
g19004,Q9Y5R2,MMP24_HUMAN,MMP24_HUMAN,Matrix metalloproteinase-24 (MMP-24) (EC 3.4.24.-) (Membrane-type matrix metalloproteinase 5) (MT-MMP 5) (MTMMP5) (Membrane-type-5 matrix metalloproteinase) (MT5-MMP) (MT5MMP) [Cleaved into: Processed matrix metalloproteinase-24],MMP24 MT5MMP,cell-cell adhesion mediated by cadherin [GO:0044331]; cell-cell adhesion via plasma-membrane adhesion molecules [GO:0098742]; collagen catabolic process [GO:0030574]; detection of temperature stimulus involved in sensory perception of pain [GO:0050965]; extracellular matrix organization [GO:0030198]; glial cell differentiation [GO:0010001]; neuronal stem cell population maintenance [GO:0097150]; proteolysis [GO:0006508],GO:0004222; GO:0005615; GO:0005886; GO:0006508; GO:0008047; GO:0008270; GO:0010001; GO:0030198; GO:0030574; GO:0031012; GO:0032588; GO:0044331; GO:0045296; GO:0050965; GO:0070062; GO:0097150; GO:0098742,106,81,113,42,378,99,78,47,2075,798,311,1762,842,287,387,1018,1716,333,983,121,662,1858,132,83,346,20,55,63
g19379,P20918,PLMN_MOUSE,PLMN_MOUSE,"Plasminogen (EC 3.4.21.7) [Cleaved into: Plasmin heavy chain A; Activation peptide; Angiostatin; Plasmin heavy chain A, short form; Plasmin light chain B]",Plg,"biological process involved in interaction with symbiont [GO:0051702]; blood coagulation [GO:0007596]; extracellular matrix disassembly [GO:0022617]; fibrinolysis [GO:0042730]; labyrinthine layer blood vessel development [GO:0060716]; mononuclear cell migration [GO:0071674]; muscle cell cellular homeostasis [GO:0046716]; myoblast differentiation [GO:0045445]; negative regulation of angiogenesis [GO:0016525]; negative regulation of cell-substrate adhesion [GO:0010812]; negative regulation of fibrinolysis [GO:0051918]; positive regulation of blood vessel endothelial cell migration [GO:0043536]; positive regulation of fibrinolysis [GO:0051919]; proteolysis [GO:0006508]; proteolysis involved in protein catabolic process [GO:0051603]; tissue regeneration [GO:0042246]; tissue remodeling [GO:0048771]; trans-synaptic signaling by BDNF, modulating synaptic transmission [GO:0099183]; trophoblast giant cell differentiation [GO:0060707]",GO:0002020; GO:0004175; GO:0004252; GO:0005102; GO:0005576; GO:0005615; GO:0006508; GO:0007596; GO:0009897; GO:0009986; GO:0010812; GO:0016525; GO:0019899; GO:0019900; GO:0019904; GO:0022617; GO:0034185; GO:0042246; GO:0042730; GO:0043536; GO:0045445; GO:0046716; GO:0048771; GO:0051087; GO:0051603; GO:0051702; GO:0051918; GO:0051919; GO:0060707; GO:0060716; GO:0062023; GO:0071674; GO:0098685; GO:0098978; GO:0099183; GO:1990405,24,36,0,0,0,13,0,17,38,17,201,34,346,401,178,1135,198,164,57,130,357,35,0,5,0,0,0,11
g9283,P16519,NEC2_HUMAN,NEC2_HUMAN,Neuroendocrine convertase 2 (NEC 2) (EC 3.4.21.94) (KEX2-like endoprotease 2) (Prohormone convertase 2) (Proprotein convertase 2) (PC2),PCSK2 NEC2,enkephalin processing [GO:0034230]; insulin processing [GO:0030070]; islet amyloid polypeptide processing [GO:0034231]; nervous system development [GO:0007399]; peptide hormone processing [GO:0016486]; protein autoprocessing [GO:0016540]; proteolysis [GO:0006508],GO:0004252; GO:0005615; GO:0005654; GO:0006508; GO:0007399; GO:0016020; GO:0016486; GO:0016540; GO:0030070; GO:0030133; GO:0030141; GO:0030425; GO:0034230; GO:0034231; GO:0043005; GO:0043204; GO:0043231,177,219,217,137,291,149,233,164,637,796,222,555,688,568,383,2074,1363,380,299,589,1502,613,133,100,129,79,87,96
g17596,B1AQJ2,UBP36_MOUSE,UBP36_MOUSE,Ubiquitin carboxyl-terminal hydrolase 36 (EC 2.3.2.-) (EC 3.4.19.12) (Deubiquitinating enzyme 36) (Ubiquitin thioesterase 36) (Ubiquitin-specific-processing protease 36),Usp36 Kiaa1453,chromatin organization [GO:0006325]; negative regulation of macroautophagy [GO:0016242]; nucleolus organization [GO:0007000]; protein deubiquitination [GO:0016579]; protein stabilization [GO:0050821]; proteolysis [GO:0006508]; regulation of apoptotic process [GO:0042981]; regulation of protein stability [GO:0031647]; regulation of rRNA processing [GO:2000232],GO:0003723; GO:0004843; GO:0005634; GO:0005730; GO:0005737; GO:0005829; GO:0006325; GO:0006508; GO:0007000; GO:0016242; GO:0016579; GO:0016607; GO:0016740; GO:0031647; GO:0042981; GO:0050821; GO:0140936; GO:1990380; GO:2000232,816,867,882,1019,1015,857,953,2146,2603,1011,665,1269,1135,454,4657,1038,870,584,554,557,1033,561,721,551,524,611,449,653
g14832,Q5G266,NETR_TRAPH,NETR_TRAPH,Neurotrypsin (EC 3.4.21.-) (Serine protease 12),PRSS12,exocytosis [GO:0006887]; proteolysis [GO:0006508],GO:0004252; GO:0005886; GO:0006508; GO:0006887; GO:0030424; GO:0030425; GO:0043083; GO:0043195,169,176,156,81,128,120,203,185,22,44,34,49,47,16,50,0,20,41,13,16,10,0,58,49,55,141,114,35
g23767,Q2T9J0,TYSD1_HUMAN,TYSD1_HUMAN,"Peroxisomal leader peptide-processing protease (EC 3.4.21.-) (Trypsin domain-containing protein 1) [Cleaved into: Peroxisomal leader peptide-processing protease, 15 kDa form; Peroxisomal leader peptide-processing protease, 45 kDa form]",TYSND1,protein processing [GO:0016485]; proteolysis [GO:0006508]; regulation of fatty acid beta-oxidation [GO:0031998],GO:0002020; GO:0004252; GO:0005777; GO:0005782; GO:0005829; GO:0006508; GO:0016020; GO:0016485; GO:0031998; GO:0042802,347,391,466,187,241,336,301,495,86,22,49,106,94,11,97,19,11,41,104,25,7,33,250,249,48,332,54,106
g11276,Q8TE57,ATS16_HUMAN,ATS16_HUMAN,A disintegrin and metalloproteinase with thrombospondin motifs 16 (ADAM-TS 16) (ADAM-TS16) (ADAMTS-16) (EC 3.4.24.-),ADAMTS16 KIAA2029,branching involved in ureteric bud morphogenesis [GO:0001658]; extracellular matrix organization [GO:0030198]; male gamete generation [GO:0048232]; proteolysis [GO:0006508]; regulation of cilium assembly [GO:1902017]; regulation of systemic arterial blood pressure [GO:0003073],GO:0001658; GO:0003073; GO:0004222; GO:0005576; GO:0006508; GO:0030198; GO:0031012; GO:0046872; GO:0048232; GO:1902017,920,615,740,702,761,560,499,441,194246,246523,87870,143134,76643,72086,33818,89400,84772,23520,42462,642,98361,192556,620,338,148,97,507,550
g11277,P25723,TLD_DROME,TLD_DROME,Dorsal-ventral patterning protein tolloid (EC 3.4.24.-),tld CG6868,"amnioserosa formation [GO:0007378]; dorsal/ventral pattern formation [GO:0009953]; imaginal disc-derived wing vein morphogenesis [GO:0008586]; maternal specification of dorsal/ventral axis, oocyte, soma encoded [GO:0007313]; positive regulation of activin receptor signaling pathway [GO:0032927]; positive regulation of BMP signaling pathway [GO:0030513]; protein processing [GO:0016485]; proteolysis [GO:0006508]; R8 cell fate specification [GO:0045464]",GO:0004222; GO:0005509; GO:0005518; GO:0005615; GO:0006508; GO:0007313; GO:0007378; GO:0008270; GO:0008586; GO:0009953; GO:0016485; GO:0030513; GO:0032927; GO:0045464,388,100,204,185,198,186,215,141,61248,69969,36758,42693,22321,25894,10214,24614,28686,8547,13491,240,31993,61959,155,106,53,24,138,183
g11275,Q8TE57,ATS16_HUMAN,ATS16_HUMAN,A disintegrin and metalloproteinase with thrombospondin motifs 16 (ADAM-TS 16) (ADAM-TS16) (ADAMTS-16) (EC 3.4.24.-),ADAMTS16 KIAA2029,branching involved in ureteric bud morphogenesis [GO:0001658]; extracellular matrix organization [GO:0030198]; male gamete generation [GO:0048232]; proteolysis [GO:0006508]; regulation of cilium assembly [GO:1902017]; regulation of systemic arterial blood pressure [GO:0003073],GO:0001658; GO:0003073; GO:0004222; GO:0005576; GO:0006508; GO:0030198; GO:0031012; GO:0046872; GO:0048232; GO:1902017,308,212,237,217,240,158,141,161,67078,76324,19207,50948,20255,16062,10200,28961,20229,6253,12362,204,23139,54671,175,95,42,25,110,132
g16700,Q9R0S2,MMP24_MOUSE,MMP24_MOUSE,Matrix metalloproteinase-24 (MMP-24) (EC 3.4.24.-) (Matrix metalloproteinase-21) (MMP-21) (Membrane-type matrix metalloproteinase 5) (MT-MMP 5) (MTMMP5) (Membrane-type-5 matrix metalloproteinase) (MT5-MMP) (MT5MMP) [Cleaved into: Processed matrix metalloproteinase-24],Mmp24 Mmp21 Mt5mmp,cell-cell adhesion mediated by cadherin [GO:0044331]; cell-cell adhesion via plasma-membrane adhesion molecules [GO:0098742]; collagen catabolic process [GO:0030574]; detection of temperature stimulus involved in sensory perception of pain [GO:0050965]; extracellular matrix organization [GO:0030198]; glial cell differentiation [GO:0010001]; neuronal stem cell population maintenance [GO:0097150]; proteolysis [GO:0006508],GO:0004222; GO:0005615; GO:0005886; GO:0006508; GO:0008270; GO:0010001; GO:0030198; GO:0030574; GO:0031012; GO:0032588; GO:0044331; GO:0045296; GO:0050965; GO:0097150; GO:0098742,2451,5547,18088,9082,4574,7786,7810,5367,1126,1107,102,285,1739,496,195,1043,900,101,296,269,544,143,3769,2607,2511,2837,4716,6095
g7450,Q15485,FCN2_HUMAN,FCN2_HUMAN,Ficolin-2 (37 kDa elastin-binding protein) (Collagen/fibrinogen domain-containing protein 2) (EBP-37) (Ficolin-B) (Ficolin-beta) (Hucolin) (L-ficolin) (Serum lectin p35),FCN2 FCNL,"cell surface pattern recognition receptor signaling pathway [GO:0002752]; complement activation, lectin pathway [GO:0001867]; defense response to Gram-negative bacterium [GO:0050829]; defense response to Gram-positive bacterium [GO:0050830]; opsonization [GO:0008228]; positive regulation of opsonization [GO:1903028]; proteolysis [GO:0006508]; recognition of apoptotic cell [GO:0043654]",GO:0001867; GO:0002752; GO:0003823; GO:0005102; GO:0005576; GO:0005581; GO:0005615; GO:0006508; GO:0008228; GO:0009897; GO:0043394; GO:0043654; GO:0046872; GO:0048306; GO:0050829; GO:0050830; GO:0062023; GO:0070062; GO:0072562; GO:0097367; GO:1903028; GO:1905370; GO:2001065,1627,4927,551,273,3282,15464,5046,2141,1364,44737,17103,32638,34169,9643,1486,46115,45479,4626,2011,12639,6304,42963,2706,5110,1409,1028,1253,159
g2495,P55112,NAS4_CAEEL,NAS4_CAEEL,Zinc metalloproteinase nas-4 (EC 3.4.24.-) (Nematode astacin 4),nas-4 C05D11.6,proteolysis [GO:0006508],GO:0004222; GO:0005576; GO:0006508; GO:0008270,5,0,0,0,0,0,0,4,353,239,203,62,108,75,19,325,286,315,217,20,551,71,5,7,0,0,0,4
g2494,P55115,NAS15_CAEEL,NAS15_CAEEL,Zinc metalloproteinase nas-15 (EC 3.4.24.-) (Nematode astacin 15),nas-15 T04G9.2,proteolysis [GO:0006508],GO:0004222; GO:0005576; GO:0006508; GO:0008270,3804,9715,14031,19038,5008,15806,21451,16552,2598,643,1620,1065,1579,517,710,787,1265,297,832,224,832,44,7738,2978,6440,10328,5461,10375
g11751,P49275,DERF3_DERFA,DERF3_DERFA,Mite allergen Der f 3 (EC 3.4.21.-) (Allergen Der f III) (allergen Der f 3),DERF3,proteolysis [GO:0006508],GO:0004252; GO:0005576; GO:0006508,4247,35,41,19,56,5660,60,202,8397,118,164,2035,563,1656,1772,25898,1560,18770,61533,125,1090,121843,177,1152,5348,870,4565,2580
g19541,Q9ULZ9,MMP17_HUMAN,MMP17_HUMAN,Matrix metalloproteinase-17 (MMP-17) (EC 3.4.24.-) (Membrane-type matrix metalloproteinase 4) (MT-MMP 4) (MTMMP4) (Membrane-type-4 matrix metalloproteinase) (MT4-MMP) (MT4MMP),MMP17 MT4MMP,collagen catabolic process [GO:0030574]; drinking behavior [GO:0042756]; extracellular matrix organization [GO:0030198]; kidney development [GO:0001822]; proteolysis [GO:0006508],GO:0001822; GO:0004222; GO:0005615; GO:0005886; GO:0006508; GO:0008047; GO:0008270; GO:0030198; GO:0030574; GO:0031012; GO:0042756; GO:0070006; GO:0098552,265,627,723,447,1330,1129,534,544,10287,15158,2447,10259,8579,6364,3890,12649,12536,4402,3601,1620,15936,7807,627,381,599,545,1524,834
g19543,Q99542,MMP19_HUMAN,MMP19_HUMAN,Matrix metalloproteinase-19 (MMP-19) (EC 3.4.24.-) (Matrix metalloproteinase RASI) (Matrix metalloproteinase-18) (MMP-18),MMP19 MMP18 RASI,angiogenesis [GO:0001525]; cell differentiation [GO:0030154]; collagen catabolic process [GO:0030574]; extracellular matrix disassembly [GO:0022617]; extracellular matrix organization [GO:0030198]; proteolysis [GO:0006508],GO:0001525; GO:0004222; GO:0004252; GO:0005576; GO:0005615; GO:0006508; GO:0008270; GO:0022617; GO:0030154; GO:0030198; GO:0030574; GO:0031012,0,3,0,8,0,0,0,0,0,7,12,6,22,9,28,29,11,19,8,0,10,0,0,0,0,0,0,0
g11953,A0A0R4IB93,UBP48_DANRE,UBP48_DANRE,Ubiquitin carboxyl-terminal hydrolase 48 (EC 3.4.19.12) (Ubiquitin specific peptidase 48),usp48,cranial skeletal system development [GO:1904888]; protein deubiquitination [GO:0016579]; proteolysis [GO:0006508],GO:0004197; GO:0004843; GO:0005634; GO:0005829; GO:0006508; GO:0016579; GO:1904888,965,1350,1516,1060,826,919,1123,1329,338,194,385,705,606,66,291,192,212,200,134,225,73,137,656,589,435,587,340,407
g11952,Q86UV5,UBP48_HUMAN,UBP48_HUMAN,Ubiquitin carboxyl-terminal hydrolase 48 (EC 3.4.19.12) (Deubiquitinating enzyme 48) (Ubiquitin thioesterase 48) (Ubiquitin-specific peptidase 48) (Ubiquitin-specific protease 48) (Ubiquitin-specific-processing protease 48),USP48 USP31,protein deubiquitination [GO:0016579]; proteolysis [GO:0006508],GO:0004197; GO:0004843; GO:0005634; GO:0005654; GO:0005739; GO:0005829; GO:0005929; GO:0006508; GO:0016579; GO:0101005,540,550,671,503,327,452,555,607,164,145,261,393,413,68,145,92,79,86,130,74,37,42,250,336,163,246,239,190
g5273,B2RYG6,OTUB1_RAT,OTUB1_RAT,Ubiquitin thioesterase OTUB1 (EC 3.4.19.12) (Deubiquitinating enzyme OTUB1) (OTU domain-containing ubiquitin aldehyde-binding protein 1) (Otubain-1) (Ubiquitin-specific-processing protease OTUB1),Otub1,adaptive immune response [GO:0002250]; cellular response to interleukin-1 [GO:0071347]; DNA damage response [GO:0006974]; DNA repair [GO:0006281]; negative regulation of double-strand break repair [GO:2000780]; positive regulation of TORC1 signaling [GO:1904263]; protein deubiquitination [GO:0016579]; protein K48-linked deubiquitination [GO:0071108]; proteolysis [GO:0006508],GO:0002250; GO:0004843; GO:0005737; GO:0006281; GO:0006508; GO:0006974; GO:0016579; GO:0019784; GO:0031625; GO:0043130; GO:0055105; GO:0071108; GO:0071347; GO:1904263; GO:2000780,587,652,639,521,529,630,520,681,170,143,182,303,498,26,365,68,137,251,177,44,34,93,569,415,272,433,282,299
g1360,B6MUN4,MYSM1_BRAFL,MYSM1_BRAFL,"Histone H2A deubiquitinase MYSM1 (2A-DUB) (EC 3.4.19.-) (Myb-like, SWIRM and MPN domain-containing protein 1)",MYSM1 BRAFLDRAFT_86936,chromatin remodeling [GO:0006338]; positive regulation of transcription by RNA polymerase II [GO:0045944]; proteolysis [GO:0006508],GO:0003677; GO:0003713; GO:0005634; GO:0006338; GO:0006508; GO:0042393; GO:0045944; GO:0046872; GO:0140492; GO:0140950,846,547,604,509,633,441,424,713,130,58,211,584,322,16,119,93,114,102,150,41,32,64,447,315,164,384,321,189
g20679,P13676,ACPH_RAT,ACPH_RAT,Acylamino-acid-releasing enzyme (AARE) (EC 3.4.19.1) (Acyl-peptide hydrolase) (APH) (Acylaminoacyl-peptidase),Apeh,amyloid-beta metabolic process [GO:0050435]; proteolysis [GO:0006508],GO:0004252; GO:0005737; GO:0006508; GO:0008242; GO:0042802; GO:0050435,1120,1151,1348,1016,943,973,1087,1281,280,167,286,678,468,69,599,215,161,219,237,98,70,188,1036,731,511,702,506,548
g3140,P10619,PPGB_HUMAN,PPGB_HUMAN,Lysosomal protective protein (EC 3.4.16.5) (Carboxypeptidase C) (Carboxypeptidase L) (Cathepsin A) (Protective protein cathepsin A) (PPCA) (Protective protein for beta-galactosidase) [Cleaved into: Lysosomal protective protein 32 kDa chain; Lysosomal protective protein 20 kDa chain],CTSA PPGB,intracellular protein transport [GO:0006886]; negative regulation of chaperone-mediated autophagy [GO:1904715]; proteolysis [GO:0006508]; regulation of chaperone-mediated autophagy [GO:1904714]; regulation of protein stability [GO:0031647],GO:0004180; GO:0004185; GO:0005576; GO:0005764; GO:0005783; GO:0006508; GO:0006886; GO:0008047; GO:0016020; GO:0031647; GO:0035578; GO:0043202; GO:0043231; GO:0070062; GO:1904714; GO:1904715,1479,2209,2790,1773,1738,2230,2161,2541,2720,2569,1429,2360,2377,485,1185,2552,1864,1169,1559,855,700,1142,1548,1130,806,917,478,811
g22762,A0A182C2Z2,OVCH_HALRO,OVCH_HALRO,Ovochymase (HrOVCH) (EC 3.4.21.-),OVCH,acrosome reaction [GO:0007340]; fertilization [GO:0009566]; oogenesis [GO:0048477]; proteolysis [GO:0006508],GO:0004252; GO:0005576; GO:0006508; GO:0007340; GO:0009566; GO:0048477,514,774,775,506,1154,1354,760,500,1274,3141,494,2237,453,283,395,993,2122,1070,799,143,1110,959,616,470,625,513,84,348
g23544,Q8R4K8,PAPP1_MOUSE,PAPP1_MOUSE,Pappalysin-1 (EC 3.4.24.79) (Insulin-like growth factor-dependent IGF-binding protein 4 protease) (IGF-dependent IGFBP-4 protease) (IGFBP-4ase) (Pregnancy-associated plasma protein A) (PAPP-A),Pappa,cell surface receptor signaling pathway [GO:0007166]; female pregnancy [GO:0007565]; protein catabolic process [GO:0030163]; proteolysis [GO:0006508]; response to dexamethasone [GO:0071548]; response to follicle-stimulating hormone [GO:0032354],GO:0004175; GO:0004222; GO:0005615; GO:0006508; GO:0007166; GO:0007565; GO:0030163; GO:0032354; GO:0046872; GO:0071548,219,55,7,0,0,0,11,9,289,176,100,92,1690,38,45,950,275,225,33,27,98,480,120,0,3,66,0,0
g21781,Q6TH47,STBPA_DANRE,STBPA_DANRE,STAM-binding protein-like A (EC 3.4.19.-),stambpa amsh stambp,protein K63-linked deubiquitination [GO:0070536]; proteolysis [GO:0006508],GO:0005768; GO:0006508; GO:0032154; GO:0046872; GO:0061578; GO:0070536; GO:0140492,1379,1814,2042,1718,1595,1997,1975,1855,2766,2770,1725,3605,2858,688,913,2262,2248,3163,1732,743,1252,1271,1229,648,886,887,689,795
g15116,O57579,AMPN_CHICK,AMPN_CHICK,Aminopeptidase Ey (EC 3.4.11.20) (Aminopeptidase N),ANPEP APDE,peptide catabolic process [GO:0043171]; proteolysis [GO:0006508],GO:0005615; GO:0005737; GO:0005886; GO:0006508; GO:0008270; GO:0042277; GO:0043171; GO:0070006,72,14,34,9,7,175,173,4,239,17,412,349,245,50,67,828,135,424,1239,17,8,1471,112,27,133,34,66,156
g15115,P15145,AMPN_PIG,AMPN_PIG,Aminopeptidase N (AP-N) (pAPN) (EC 3.4.11.2) (Alanyl aminopeptidase) (Aminopeptidase M) (AP-M) (Microsomal aminopeptidase) (gp130) (CD antigen CD13),ANPEP,angiogenesis [GO:0001525]; cell differentiation [GO:0030154]; peptide catabolic process [GO:0043171]; proteolysis [GO:0006508],GO:0001525; GO:0001618; GO:0005615; GO:0005737; GO:0005886; GO:0006508; GO:0008270; GO:0030154; GO:0042277; GO:0043171; GO:0070006,28,15,10,6,5,128,334,0,288,25,329,278,275,14,92,784,194,415,1213,41,12,1239,71,26,179,12,31,166
g22787,Q8NF86,PRS33_HUMAN,PRS33_HUMAN,Serine protease 33 (EC 3.4.21.-) (Serine protease EOS),PRSS33,protein kinase C signaling [GO:0070528]; proteolysis [GO:0006508],GO:0004252; GO:0005615; GO:0005737; GO:0006508; GO:0070528,274,207,1294,2727,481,567,1949,1241,33,13,0,34,36,24,160,14,35,74,12,8,0,8,1002,665,1030,415,0,814
g19847,O77656,MMP13_BOVIN,MMP13_BOVIN,Collagenase 3 (EC 3.4.24.-) (Matrix metalloproteinase-13) (MMP-13),MMP13,bone morphogenesis [GO:0060349]; collagen catabolic process [GO:0030574]; extracellular matrix disassembly [GO:0022617]; extracellular matrix organization [GO:0030198]; proteolysis [GO:0006508],GO:0004175; GO:0004222; GO:0005509; GO:0005518; GO:0005615; GO:0006508; GO:0008270; GO:0022617; GO:0030198; GO:0030574; GO:0031012; GO:0060349,1374,631,1038,1293,1494,580,787,554,316366,596004,59596,283612,154913,81885,40975,134022,153892,14989,57560,854,113118,462346,1071,427,130,83,502,859
g3626,Q86V25,VASH2_HUMAN,VASH2_HUMAN,Tubulinyl-Tyr carboxypeptidase 2 (EC 3.4.17.17) (Vasohibin-2) (Vasohibin-like protein),VASH2 VASHL,axon development [GO:0061564]; cell-cell fusion [GO:0140253]; labyrinthine layer blood vessel development [GO:0060716]; positive regulation of angiogenesis [GO:0045766]; positive regulation of endothelial cell proliferation [GO:0001938]; proteolysis [GO:0006508]; regulation of angiogenesis [GO:0045765]; syncytium formation by plasma membrane fusion [GO:0000768],GO:0000768; GO:0001938; GO:0003779; GO:0004181; GO:0005576; GO:0005737; GO:0005829; GO:0005856; GO:0006508; GO:0008017; GO:0045765; GO:0045766; GO:0060716; GO:0061564; GO:0106423; GO:0140253,832,28,27,23,15,56,153,46,41,62,47,742,1362,30,51,64,84,353,96,24,0,185,69,48,12,44,29,36
g19283,Q8I7P9,POL5_DROME,POL5_DROME,Retrovirus-related Pol polyprotein from transposon opus [Includes: Protease (EC 3.4.23.-); Reverse transcriptase (EC 2.7.7.49); Endonuclease],pol,DNA integration [GO:0015074]; DNA transposition [GO:0006313]; proteolysis [GO:0006508],GO:0003676; GO:0003964; GO:0004519; GO:0005634; GO:0006313; GO:0006508; GO:0008233; GO:0015074; GO:0042575,69,126,64,50,71,59,101,51,16,0,10,30,18,0,0,0,11,6,23,12,0,3,39,53,9,67,66,36
g852,P90850,YCF2E_CAEEL,YCF2E_CAEEL,Uncharacterized peptidase C1-like protein F26E4.3,F26E4.3,proteolysis [GO:0006508],GO:0005615; GO:0006508; GO:0008234,2911,3953,3156,2214,15096,6450,3615,3180,12874,63184,3197,21648,17320,20781,6227,26655,37616,2844,4966,16899,39870,33146,2927,5924,10253,1018,10363,3542
g21351,P53634,CATC_HUMAN,CATC_HUMAN,Dipeptidyl peptidase 1 (EC 3.4.14.1) (Cathepsin C) (Cathepsin J) (Dipeptidyl peptidase I) (DPP-I) (DPPI) (Dipeptidyl transferase) [Cleaved into: Dipeptidyl peptidase 1 exclusion domain chain (Dipeptidyl peptidase I exclusion domain chain); Dipeptidyl peptidase 1 heavy chain (Dipeptidyl peptidase I heavy chain); Dipeptidyl peptidase 1 light chain (Dipeptidyl peptidase I light chain)],CTSC CPPI,immune response [GO:0006955]; negative regulation of myelination [GO:0031642]; positive regulation of apoptotic signaling pathway [GO:2001235]; positive regulation of microglial cell activation [GO:1903980]; positive regulation of proteolysis involved in protein catabolic process [GO:1903052]; proteolysis [GO:0006508]; proteolysis involved in protein catabolic process [GO:0051603]; T cell mediated cytotoxicity [GO:0001913],GO:0001913; GO:0004197; GO:0004252; GO:0005576; GO:0005615; GO:0005654; GO:0005764; GO:0005788; GO:0005813; GO:0006508; GO:0006955; GO:0008234; GO:0008239; GO:0016020; GO:0016505; GO:0019902; GO:0030134; GO:0031404; GO:0031642; GO:0033116; GO:0035578; GO:0042802; GO:0043231; GO:0051087; GO:0051603; GO:0062023; GO:0070062; GO:1903052; GO:1903980; GO:2001235,1972,4311,3572,3633,4477,4401,4558,4822,4212,5166,2989,4851,3441,1532,1316,5962,4578,2988,5133,3544,1490,1933,4680,2784,3006,2518,3028,2424
g4297,P80146,SEPR_THESR,SEPR_THESR,Extracellular serine proteinase (EC 3.4.21.-),,proteolysis [GO:0006508],GO:0004252; GO:0005615; GO:0006508,3918,23,54,68,64,5609,72,184,11438,103,71,1858,509,1626,1266,21398,1303,16600,65815,102,958,91683,177,980,3525,788,5197,2450
