gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.0228	PSC.0187	PSC.0188	PSC.0174	PSC.0190	PSC.0231	PSC.0230	PSC.0219	PSC.0177	PSC.0186	PSC.0209	PSC.0203	V2	uniprot_accession	gene_name	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry	Reviewed	Entry.Name	Protein.names	Gene.Names	Organism	Length	Gene.Ontology.biological.process	Gene.Ontology.IDs
g1703	7296.60555455473	3.17747181115667	0.854282057329548	3.71946453035585	0.000199645580050935	0.0326542892249218	5064	1565	5996	8659	16146	24379	533	652	435	447	165	371	sp	Q9Z0Y2	PA21B_MOUSE	42.5	120	58	6	67	414	18	130	7.19e-18	79	Q9Z0Y2	reviewed	PA21B_MOUSE	Phospholipase A2 (EC 3.1.1.4) (Group IB phospholipase A2) (PLA2-Ib) (Phosphatidylcholine 2-acylhydrolase 1B)	Pla2g1b Pla2	Mus musculus (Mouse)	146	antibacterial humoral response [GO:0019731]; antimicrobial humoral immune response mediated by antimicrobial peptide [GO:0061844]; arachidonic acid secretion [GO:0050482]; defense response to Gram-positive bacterium [GO:0050830]; fatty acid biosynthetic process [GO:0006633]; innate immune response in mucosa [GO:0002227]; phosphatidylcholine metabolic process [GO:0046470]; phosphatidylglycerol metabolic process [GO:0046471]; phospholipid catabolic process [GO:0009395]; phospholipid metabolic process [GO:0006644]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of fibroblast proliferation [GO:0048146]; positive regulation of podocyte apoptotic process [GO:1904635]	GO:0002227; GO:0004623; GO:0005102; GO:0005509; GO:0005543; GO:0005576; GO:0005615; GO:0006633; GO:0006644; GO:0008284; GO:0009395; GO:0009986; GO:0019731; GO:0030141; GO:0032052; GO:0046470; GO:0046471; GO:0047498; GO:0048146; GO:0050482; GO:0050830; GO:0061844; GO:1904635
g20162	5.98414091663753	-30	6.01540125773306	-4.98719847847784	6.12611219701391e-07	0.000602593224461568	0	0	44	0	0	0	0	0	0	0	0	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g24095	39.602607741754	-7.61293659054246	1.55293199424816	-4.90229876049931	9.47216305460873e-07	0.000756532813903164	18	23	65	0	0	0	102	64	36	65	116	67	sp	Q1EHB3	ATS7_RAT	34.122	296	171	10	169	1026	229	510	2.65e-43	165	Q1EHB3	reviewed	ATS7_RAT	A disintegrin and metalloproteinase with thrombospondin motifs 7 (ADAM-TS 7) (ADAM-TS7) (ADAMTS-7) (EC 3.4.24.-) (COMPase)	Adamts7	Rattus norvegicus (Rat)	1595	cellular response to BMP stimulus [GO:0071773]; cellular response to interleukin-1 [GO:0071347]; cellular response to tumor necrosis factor [GO:0071356]; chondrocyte differentiation [GO:0002062]; collagen fibril organization [GO:0030199]; extracellular matrix organization [GO:0030198]; negative regulation of chondrocyte differentiation [GO:0032331]; ossification [GO:0001503]; ossification involved in bone maturation [GO:0043931]; proteoglycan metabolic process [GO:0006029]; proteolysis [GO:0006508]; proteolysis involved in protein catabolic process [GO:0051603]	GO:0001503; GO:0002062; GO:0004222; GO:0005576; GO:0006029; GO:0006508; GO:0008237; GO:0009986; GO:0030198; GO:0030199; GO:0031012; GO:0032331; GO:0043931; GO:0046872; GO:0051603; GO:0071347; GO:0071356; GO:0071773
g10891	191.158572698567	-3.12841837077856	0.826106641778167	-3.78694252360052	0.000152512360651432	0.028336796609036	360	349	281	13	30	44	419	184	162	226	112	407	sp	Q7ZXL5	NELL2_XENLA	32.024	840	455	21	40	2307	3	810	2.52e-133	418	Q7ZXL5	reviewed	NELL2_XENLA	Protein kinase C-binding protein NELL2 (NEL-like protein 2)	nell2.L	Xenopus laevis (African clawed frog)	814	fertilization [GO:0009566]	GO:0005509; GO:0005576; GO:0009566
g11301	35.4774016712686	3.89607351456873	0.745921338973625	5.22316940272772	1.75886344001566e-07	0.000294117144439419	15	8	11	67	28	31	92	52	66	30	24	12	sp	Q0VA40	SP9_XENTR	31.01	287	159	13	1	837	19	274	2.75e-11	55.8	Q0VA40	reviewed	SP9_XENTR	Transcription factor Sp9	sp9	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	422		GO:0003677; GO:0005634; GO:0046872
g9742	469590.333218071	2.00192254452546	0.517850509479448	3.86583098380618	0.000110711591802897	0.0219588320066609	362611	133076	266959	491956	401671	497372	774690	746624	660950	437586	410454	482249	sp	P12716	ACTC_PISOC	99.202	376	3	0	1	1128	1	376	0	785	P12716	reviewed	ACTC_PISOC	Actin, cytoplasmic (EC 3.6.4.-) [Cleaved into: Actin, cytoplasmic, intermediate form]		Pisaster ochraceus (Ochre sea star) (Asterias ochracea)	376		GO:0005524; GO:0005737; GO:0005856; GO:0016787
g14771	62.6449665295024	18.8883501647361	3.65304203711517	5.17058111372088	2.33367149333102e-07	0.000354760497377103	21	179	158	0	0	278	0	18	33	0	0	0	sp	Q8MYF2	RABJ_DICDI	46.746	169	90	0	10	516	3	171	6.51e-51	169	Q8MYF2	reviewed	RABJ_DICDI	Ras-related protein RabJ	rabJ DDB_G0277441	Dictyostelium discoideum (Social amoeba)	256	intracellular protein transport [GO:0006886]	GO:0003924; GO:0005525; GO:0005886; GO:0006886; GO:0012505; GO:0043227
g14773	94.2377642535523	18.6646088966544	4.81878561912065	3.87330136094754	0.000107370924018485	0.0218958120906965	29	41	515	0	11	383	0	0	49	0	0	0	sp	Q9GPR3	TM2D1_DICDI	44.444	63	35	0	79	267	4	66	2.08e-06	49.3	Q9GPR3	reviewed	TM2D1_DICDI	TM2 domain-containing protein DDB_G0277895	DDB_G0277895	Dictyostelium discoideum (Social amoeba)	153		GO:0016020
g23893	285.028779144007	3.09841687641895	0.840409991230176	3.68679205239284	0.000227098781697282	0.0354281203940439	292	273	149	475	355	367	675	337	87	93	115	47	sp	Q4LDE5	SVEP1_HUMAN	24.026	924	560	43	139	2742	2107	2944	8.44e-34	146	Q4LDE5	reviewed	SVEP1_HUMAN	Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 (CCP module-containing protein 22) (Polydom) (Selectin-like osteoblast-derived protein) (SEL-OB) (Serologically defined breast cancer antigen NY-BR-38)	SVEP1 C9orf13 CCP22 SELOB	Homo sapiens (Human)	3571	epidermis development [GO:0008544]; gene expression [GO:0010467]; lymph circulation [GO:0003017]; lymph vessel morphogenesis [GO:0036303]; negative regulation of complement activation, classical pathway [GO:0045959]; negative regulation of vasoconstriction [GO:0045906]; positive regulation of platelet activation [GO:0010572]; Tie signaling pathway [GO:0048014]; tight junction organization [GO:0120193]	GO:0003017; GO:0003682; GO:0005178; GO:0005509; GO:0005576; GO:0005615; GO:0005634; GO:0005737; GO:0008544; GO:0010467; GO:0010572; GO:0016020; GO:0036303; GO:0045906; GO:0045959; GO:0048014; GO:0098640; GO:0120193
g23899	14.6066854543415	7.16098238270706	1.96162365516405	3.65053835064413	0.000261691230212911	0.0370847521323754	21	8	23	33	19	4	10	34	8	0	0	0	sp	P03951	FA11_HUMAN	36.552	145	81	4	34	465	415	549	6.04e-19	86.3	P03951	reviewed	FA11_HUMAN	Coagulation factor XI (FXI) (EC 3.4.21.27) (Plasma thromboplastin antecedent) (PTA) [Cleaved into: Coagulation factor XIa heavy chain; Coagulation factor XIa light chain]	F11	Homo sapiens (Human)	625	blood coagulation [GO:0007596]; plasminogen activation [GO:0031639]; positive regulation of fibrinolysis [GO:0051919]	GO:0004252; GO:0005576; GO:0005615; GO:0005886; GO:0007596; GO:0008201; GO:0016020; GO:0031639; GO:0042802; GO:0051919; GO:0070009; GO:0070062
g4508	17.2808736648932	-9.93399940791775	2.7523030185954	-3.60934073784777	0.000306976172082235	0.0410660443964731	152	15	29	0	0	0	6	1	0	5	16	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g19034	1776.26469288851	1.70733721642041	0.483243906967524	3.53307551694624	0.000410755123726423	0.0494147279061384	2652	3084	2522	2935	2053	1591	1551	975	1027	385	461	272	sp	Q0VCM6	LAT4_BOVIN	51.875	160	75	2	262	738	395	553	2.37e-38	144	Q0VCM6	reviewed	LAT4_BOVIN	Large neutral amino acids transporter small subunit 4 (L-type amino acid transporter 4) (Solute carrier family 43 member 2)	SLC43A2 LAT4	Bos taurus (Bovine)	568	isoleucine transport [GO:0015818]; L-leucine transport [GO:0015820]; methionine transport [GO:0015821]; negative regulation of amino acid transport [GO:0051956]; neutral amino acid transport [GO:0015804]; phenylalanine transport [GO:0015823]	GO:0015175; GO:0015179; GO:0015188; GO:0015190; GO:0015191; GO:0015192; GO:0015804; GO:0015818; GO:0015820; GO:0015821; GO:0015823; GO:0016323; GO:0051956
g19593	27.0799843074736	-6.15225651436765	1.34912260719102	-4.56019080962339	5.11071608602858e-06	0.00242724514134544	28	21	27	0	0	0	90	49	51	50	27	49	sp	Q96LW2	KS6R_HUMAN	45	300	158	4	148	1041	83	377	4.12e-81	257	Q96LW2	reviewed	KS6R_HUMAN	Ribosomal protein S6 kinase-related protein (EC 2.7.11.1) (Sugen kinase 494)	RSKR SGK494	Homo sapiens (Human)	410		GO:0004672; GO:0004674; GO:0005524; GO:0106310
g4730	363.588963883125	2.07098697086836	0.56297375378324	3.67865634401448	0.000234465944208289	0.0356430865368274	379	192	208	535	423	330	488	368	504	227	265	235	sp	Q96T55	KCNKG_HUMAN	33.468	248	148	5	10	744	11	244	5.05e-34	134	Q96T55	reviewed	KCNKG_HUMAN	Potassium channel subfamily K member 16 (2P domain potassium channel Talk-1) (TWIK-related alkaline pH-activated K(+) channel 1) (TALK-1)	KCNK16 TALK1	Homo sapiens (Human)	309	potassium ion transmembrane transport [GO:0071805]; potassium ion transport [GO:0006813]; stabilization of membrane potential [GO:0030322]	GO:0005267; GO:0005886; GO:0006813; GO:0015271; GO:0022841; GO:0030322; GO:0034702; GO:0071805
g9024	3259.83805372566	2.93073796829116	0.710443117092557	4.12522536678942	3.70371902768568e-05	0.0106782051001655	3080	1776	2040	6698	6308	2446	3281	2083	2486	1698	728	856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g19186	332.49081761121	2.82616182858826	0.719528493373066	3.92779695956104	8.57275364706658e-05	0.0191138115314997	240	145	178	643	376	304	345	354	565	183	272	116	sp	A2BIR6	YDJC_DANRE	40.256	313	172	3	10	903	1	313	6.21e-75	235	A2BIR6	reviewed	YDJC_DANRE	Carbohydrate deacetylase (EC 3.5.1.-)	ydjc si:ch211-89f7.6	Danio rerio (Zebrafish) (Brachydanio rerio)	313	carbohydrate metabolic process [GO:0005975]	GO:0000287; GO:0005975; GO:0019213
g4461	20.485950139217	19.9776355611737	4.4359670587196	4.50355814115087	6.68250745210178e-06	0.00294065498984331	0	46	28	0	0	77	0	74	12	0	0	0	sp	P24507	SY63_DIPOM	26.923	286	181	9	829	1662	238	503	1.09e-20	99.4	P24507	reviewed	SY63_DIPOM	Synaptotagmin-C (Synaptic vesicle protein O-p65-C)	P65-C	Diplobatis ommata (Ocellated electric ray) (Discopyge ommata)	537	calcium-ion regulated exocytosis [GO:0017156]; cellular response to calcium ion [GO:0071277]; regulation of calcium ion-dependent exocytosis [GO:0017158]; regulation of dopamine secretion [GO:0014059]	GO:0000149; GO:0001786; GO:0005509; GO:0005544; GO:0005886; GO:0014059; GO:0017156; GO:0017158; GO:0030276; GO:0030672; GO:0071277
g7318	4999.60386905807	3.48228920445413	0.934248044528903	3.72737114607512	0.000193487425934178	0.0326542892249218	1968	560	1221	5262	16440	5197	3048	2413	1435	2174	2142	2311	sp	Q8NCW0	KREM2_HUMAN	39.806	103	59	3	88	396	122	221	1.13e-12	73.6	Q8NCW0	reviewed	KREM2_HUMAN	Kremen protein 2 (Dickkopf receptor 2) (Kringle domain-containing transmembrane protein 2) (Kringle-containing protein marking the eye and the nose)	KREMEN2 KRM2	Homo sapiens (Human)	462	limb development [GO:0060173]; negative regulation of ossification [GO:0030279]; Wnt signaling pathway [GO:0016055]	GO:0005886; GO:0016055; GO:0030279; GO:0031901; GO:0060173
g2490	174.742087103793	1.84647210616342	0.498208808187277	3.70622131889192	0.000210374481180392	0.0338257891759473	107	42	91	90	50	77	659	466	384	176	127	176	sp	Q8BH79	ANO10_MOUSE	48.077	312	142	6	85	984	354	657	1.57e-80	261	Q8BH79	reviewed	ANO10_MOUSE	Anoctamin-10 (Transmembrane protein 16K)	Ano10 Tmem16k	Mus musculus (Mouse)	659	chloride transmembrane transport [GO:1902476]	GO:0005227; GO:0005229; GO:0005254; GO:0005886; GO:0043231; GO:1902476
g12256	33.1264197958685	-7.78784783022783	1.65622049879411	-4.70218055862619	2.57397724126646e-06	0.00143473491428193	15	21	38	0	0	0	69	23	37	60	159	34	sp	Q8NCX0	CC150_HUMAN	31.288	326	210	3	7	951	6	328	3.44e-25	112	Q8NCX0	reviewed	CC150_HUMAN	Coiled-coil domain-containing protein 150	CCDC150	Homo sapiens (Human)	1101		
g10722	121.530842983699	-2.90604694212091	0.607200585828193	-4.78597519493035	1.70159073204231e-06	0.00109438462389275	166	276	150	32	8	38	210	109	122	175	166	170	sp	Q15772	SPEG_HUMAN	28.638	1285	778	29	40	3771	705	1891	6.98e-139	487	Q15772	reviewed	SPEG_HUMAN	Striated muscle preferentially expressed protein kinase (EC 2.7.11.1) (Aortic preferentially expressed protein 1) (APEG-1)	SPEG APEG1 KIAA1297	Homo sapiens (Human)	3267	muscle cell differentiation [GO:0042692]; muscle organ development [GO:0007517]; negative regulation of cell population proliferation [GO:0008285]	GO:0004672; GO:0004674; GO:0005524; GO:0005634; GO:0007517; GO:0008285; GO:0042692; GO:0106310
g17182	12.294490483658	-6.49404390080069	1.73815514230169	-3.73617046186176	0.000186844032263783	0.0322103701805668	22	14	31	0	0	0	18	15	17	6	30	11	sp	Q5XI69	DHX40_RAT	39.773	88	51	2	4	267	682	767	1.37e-11	62	Q5XI69	reviewed	DHX40_RAT	Probable ATP-dependent RNA helicase DHX40 (EC 3.6.4.13) (DEAH box protein 40)	Dhx40	Rattus norvegicus (Rat)	779		GO:0003723; GO:0003724; GO:0004386; GO:0005524; GO:0016887
g21778	1498.42932323822	1.22150445863053	0.336370956690846	3.63142071077556	0.000281865258689592	0.0388280306418211	1521	1048	1251	1643	1496	1886	2003	1657	1254	1263	1242	1122	sp	Q08209	PP2BA_HUMAN	78.099	484	91	2	7	1416	6	488	0	790	Q08209	reviewed	PP2BA_HUMAN	Protein phosphatase 3 catalytic subunit alpha (EC 3.1.3.16) (CAM-PRP catalytic subunit) (Calcineurin A alpha) (Calmodulin-dependent calcineurin A subunit alpha isoform) (CNA alpha) (Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform)	PPP3CA CALNA CNA	Homo sapiens (Human)	521	calcineurin-mediated signaling [GO:0097720]; calcineurin-NFAT signaling cascade [GO:0033173]; calcium ion transport [GO:0006816]; cardiac muscle hypertrophy in response to stress [GO:0014898]; cellular response to glucose stimulus [GO:0071333]; dendrite morphogenesis [GO:0048813]; dephosphorylation [GO:0016311]; epidermis development [GO:0008544]; excitatory postsynaptic potential [GO:0060079]; G1/S transition of mitotic cell cycle [GO:0000082]; keratinocyte differentiation [GO:0030216]; modulation of chemical synaptic transmission [GO:0050804]; multicellular organismal response to stress [GO:0033555]; negative regulation of angiotensin-activated signaling pathway [GO:0110062]; negative regulation of calcium ion import across plasma membrane [GO:1905949]; negative regulation of dendrite morphogenesis [GO:0050774]; negative regulation of gene expression [GO:0010629]; negative regulation of insulin secretion [GO:0046676]; negative regulation of signaling [GO:0023057]; peptidyl-serine dephosphorylation [GO:0070262]; positive regulation of activated T cell proliferation [GO:0042104]; positive regulation of calcineurin-NFAT signaling cascade [GO:0070886]; positive regulation of calcium ion import across plasma membrane [GO:1905665]; positive regulation of cardiac muscle hypertrophy in response to stress [GO:1903244]; positive regulation of cell adhesion [GO:0045785]; positive regulation of cell migration [GO:0030335]; positive regulation of connective tissue replacement [GO:1905205]; positive regulation of endocytosis [GO:0045807]; positive regulation of gene expression [GO:0010628]; positive regulation of glomerulus development [GO:0090193]; positive regulation of osteoblast differentiation [GO:0045669]; positive regulation of osteoclast differentiation [GO:0045672]; positive regulation of saliva secretion [GO:0046878]; positive regulation of transcription by RNA polymerase II [GO:0045944]; postsynaptic modulation of chemical synaptic transmission [GO:0099170]; protein dephosphorylation [GO:0006470]; protein import into nucleus [GO:0006606]; regulation of cell proliferation involved in kidney morphogenesis [GO:0061006]; renal filtration [GO:0097205]; response to amphetamine [GO:0001975]; response to calcium ion [GO:0051592]; skeletal muscle fiber development [GO:0048741]; skeletal muscle tissue regeneration [GO:0043403]; T cell activation [GO:0042110]; transition between fast and slow fiber [GO:0014883]; wound healing [GO:0042060]	GO:0000082; GO:0001975; GO:0004722; GO:0005509; GO:0005516; GO:0005654; GO:0005737; GO:0005739; GO:0005829; GO:0005886; GO:0005955; GO:0006470; GO:0006606; GO:0006816; GO:0008287; GO:0008544; GO:0010628; GO:0010629; GO:0014883; GO:0014898; GO:0016018; GO:0016311; GO:0017018; GO:0019897; GO:0019899; GO:0023057; GO:0030018; GO:0030216; GO:0030335; GO:0033173; GO:0033192; GO:0033555; GO:0036057; GO:0042060; GO:0042104; GO:0042110; GO:0042383; GO:0043197; GO:0043403; GO:0044877; GO:0045669; GO:0045672; GO:0045785; GO:0045807; GO:0045944; GO:0046676; GO:0046878; GO:0046983; GO:0048741; GO:0048813; GO:0050774; GO:0050804; GO:0051117; GO:0051592; GO:0060079; GO:0061006; GO:0070262; GO:0070886; GO:0071333; GO:0090193; GO:0097205; GO:0097720; GO:0098685; GO:0098978; GO:0099170; GO:0110062; GO:1903244; GO:1905205; GO:1905665; GO:1905949
g232	32.369966398079	15.170609622755	3.96023058498448	3.83073896764384	0.000127758985998921	0.0242771109531131	26	176	53	0	0	104	0	7	0	0	0	0	sp	Q6ZSM3	MOT12_HUMAN	30.369	461	253	15	40	1389	45	448	5.11e-39	151	Q6ZSM3	reviewed	MOT12_HUMAN	Monocarboxylate transporter 12 (MCT 12) (Creatine transporter 2) (CRT2) (Solute carrier family 16 member 12)	SLC16A12 MCT12	Homo sapiens (Human)	516	creatine transmembrane transport [GO:0015881]; creatinine metabolic process [GO:0046449]; transport across blood-brain barrier [GO:0150104]	GO:0005308; GO:0005886; GO:0008028; GO:0015292; GO:0015881; GO:0016323; GO:0046449; GO:0150104
g11683	629.173146410866	2.85434163364845	0.794459105095048	3.59281127919978	0.000327129513807202	0.0425578177298037	253	365	524	1114	1468	551	658	266	337	345	149	167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g6162	27.6646170588372	-20.2858410817168	3.60977324644087	-5.61969954808602	1.91289824828359e-08	4.40635553799542e-05	19	61	67	0	0	106	0	0	0	56	0	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g1570	27.596432496717	-8.79264183717371	2.27562409533659	-3.86383755348362	0.000111619466604842	0.0219588320066609	62	68	35	0	0	0	53	12	13	54	0	84	sp	Q5ZLR1	WLS_CHICK	50	552	262	5	1	1647	1	541	0	536	Q5ZLR1	reviewed	WLS_CHICK	Protein wntless homolog (Integral membrane protein GPR177)	WLS GPR177 RCJMB04_5c7	Gallus gallus (Chicken)	541	intracellular protein transport [GO:0006886]; positive regulation of Wnt protein secretion [GO:0061357]; positive regulation of Wnt signaling pathway [GO:0030177]; Wnt protein secretion [GO:0061355]; Wnt signaling pathway [GO:0016055]	GO:0000139; GO:0006886; GO:0012505; GO:0016055; GO:0017147; GO:0030177; GO:0030659; GO:0031090; GO:0061355; GO:0061357
g19068	13.4664037825397	-20.7798397799745	4.47534991246543	-4.64317655298757	3.43092926150911e-06	0.00179287497221736	16	0	27	0	0	0	29	10	0	0	0	104	sp	Q9VBW3	CAD96_DROME	46.154	325	169	4	1054	2019	444	765	4.42e-89	298	Q9VBW3	reviewed	CAD96_DROME	Tyrosine kinase receptor Cad96Ca (EC 2.7.10.1) (Cadherin-96Ca) (Tyrosine kinase receptor HD-14)	Cad96Ca HD-14 CG10244	Drosophila melanogaster (Fruit fly)	773	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0016339]; Golgi organization [GO:0007030]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; negative regulation of cell size [GO:0045792]; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0051897]; positive regulation of wound healing [GO:0090303]; protein phosphorylation [GO:0006468]; wound healing [GO:0042060]	GO:0004713; GO:0004714; GO:0005509; GO:0005524; GO:0005886; GO:0006468; GO:0007030; GO:0007156; GO:0016339; GO:0042060; GO:0043235; GO:0045177; GO:0045792; GO:0051897; GO:0090303
g19832	2088.11518811145	2.16224001995671	0.607014170470133	3.56209150485244	0.000367912097001474	0.0459121349705869	2283	1580	1739	3618	2464	1959	2083	1728	2843	1252	570	1164	sp	P52301	RAN_XENLA	83.412	211	35	0	64	696	6	216	2.84e-134	379	P52301	reviewed	RAN_XENLA	GTP-binding nuclear protein Ran (EC 3.6.5.-) (GTPase Ran) (Ras-like protein TC4) (Ras-related nuclear protein)	ran	Xenopus laevis (African clawed frog)	216	eye development [GO:0001654]; GTP metabolic process [GO:0046039]; mitotic sister chromatid segregation [GO:0000070]; protein import into nucleus [GO:0006606]; ribosomal large subunit export from nucleus [GO:0000055]; ribosomal small subunit export from nucleus [GO:0000056]; snRNA import into nucleus [GO:0061015]	GO:0000055; GO:0000056; GO:0000070; GO:0000287; GO:0001654; GO:0003924; GO:0005525; GO:0005634; GO:0005635; GO:0005829; GO:0006606; GO:0046039; GO:0061015
g1927	2662.53454623416	1.90620804556813	0.394222147363151	4.83536518259629	1.32901423283506e-06	0.000888951040058715	2310	2524	2832	4222	3791	3747	2405	1355	1993	1233	934	965	sp	B2GV87	PTPRE_RAT	37.943	593	346	9	238	1968	112	698	2.52e-141	431	B2GV87	reviewed	PTPRE_RAT	Receptor-type tyrosine-protein phosphatase epsilon (Protein-tyrosine phosphatase epsilon) (R-PTP-epsilon) (EC 3.1.3.48)	Ptpre Ptpe	Rattus norvegicus (Rat)	699	cell surface receptor protein tyrosine phosphatase signaling pathway [GO:0007185]; negative regulation of insulin receptor signaling pathway [GO:0046627]; regulation of mast cell activation [GO:0033003]	GO:0004725; GO:0005634; GO:0005737; GO:0005886; GO:0007185; GO:0033003; GO:0042802; GO:0046627
g1487	20.6194599574677	-7.22111624027707	1.8225443497584	-3.96210728218181	7.42911425494231e-05	0.0170177600782391	7	18	46	0	0	0	52	30	10	34	69	21	sp	P0CG36	CFC1B_HUMAN	50	58	28	1	319	489	91	148	1.9e-09	60.1	P0CG36	reviewed	CFC1B_HUMAN	Cryptic family protein 1B	CFC1B	Homo sapiens (Human)	223	anterior/posterior pattern specification [GO:0009952]; blood vessel development [GO:0001568]; determination of left/right symmetry [GO:0007368]; gastrulation [GO:0007369]; heart development [GO:0007507]; nodal signaling pathway [GO:0038092]	GO:0001568; GO:0005576; GO:0007368; GO:0007369; GO:0007507; GO:0009952; GO:0009986; GO:0038092; GO:0038100; GO:0070697
g18983	15.5576105579516	-6.52335959856941	1.58591559079184	-4.11330819650516	3.90029115693262e-05	0.0108701114543712	9	24	28	0	0	0	30	20	24	22	17	40	sp	O75140	DEPD5_HUMAN	60.127	158	57	3	4	477	49	200	6.12e-56	194	O75140	reviewed	DEPD5_HUMAN	GATOR1 complex protein DEPDC5 (DEP domain-containing protein 5)	DEPDC5 KIAA0645	Homo sapiens (Human)	1603	cellular response to amino acid starvation [GO:0034198]; intracellular signal transduction [GO:0035556]; negative regulation of TORC1 signaling [GO:1904262]; positive regulation of autophagy [GO:0010508]	GO:0005096; GO:0005764; GO:0005765; GO:0005829; GO:0010508; GO:0031267; GO:0034198; GO:0035556; GO:0044877; GO:0048471; GO:1904262; GO:1990130
g22625	11.883707281079	-12.4882328575429	3.08465817138095	-4.04849813616531	5.15473446156453e-05	0.013682138042267	20	80	30	0	0	0	0	0	0	8	0	10	sp	P21783	NOTC1_XENLA	29.099	433	217	14	682	1803	1022	1423	5.28e-30	130	P21783	reviewed	NOTC1_XENLA	Neurogenic locus notch homolog protein 1 (Notch 1) (xOTCH) [Cleaved into: Notch 1 extracellular truncation (NEXT); Notch 1 intracellular domain (NICD)]	notch1 xotch	Xenopus laevis (African clawed frog)	2524	angiogenesis [GO:0001525]; cell differentiation [GO:0030154]; cilium assembly [GO:0060271]; negative regulation of transcription by RNA polymerase II [GO:0000122]; Notch signaling involved in heart development [GO:0061314]; regulation of developmental process [GO:0050793]	GO:0000122; GO:0001525; GO:0005112; GO:0005509; GO:0005654; GO:0005886; GO:0030154; GO:0038023; GO:0050793; GO:0060271; GO:0061314
g12013	36.8638513958297	16.3842622418973	3.46976322972722	4.72201160630357	2.33523352611079e-06	0.00134654396633188	27	168	84	0	0	122	0	8	7	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g11097	243.231075212009	-3.30941523819657	0.726461945703773	-4.55552456363081	5.22550084250902e-06	0.00242724514134544	1061	776	555	50	22	26	247	121	62	108	33	71	sp	P83609	BMTIA_RHIMP	53.846	65	30	0	37	231	57	121	9.74e-16	73.9	P83609	reviewed	BMTIA_RHIMP	Kunitz-type serine protease inhibitor A (BmTI-A)		Rhipicephalus microplus (Cattle tick) (Boophilus microplus)	121	envenomation resulting in negative regulation of voltage-gated potassium channel activity in another organism [GO:0044562]	GO:0004867; GO:0005615; GO:0044562
g2196	203.002486557108	1.49039667408463	0.39789441418012	3.74570896441375	0.000179885039632327	0.031333725340956	175	112	130	225	177	175	361	282	247	182	193	198	sp	Q0P6D2	DIK1C_HUMAN	32.888	374	234	8	91	1194	49	411	2.81e-55	191	Q0P6D2	reviewed	DIK1C_HUMAN	Divergent protein kinase domain 1C (Protein FAM69C)	DIPK1C C18orf51 FAM69C	Homo sapiens (Human)	419		GO:0005789
g12220	4442.43812019237	1.53797965613601	0.328075360475767	4.68788528923862	2.76042665615741e-06	0.00148902756594401	4247	2808	3546	4823	3737	4465	7789	5948	5542	4393	2684	3718	sp	Q5XI32	CAPZB_RAT	80.597	268	52	0	22	825	3	270	9.37e-164	457	Q5XI32	reviewed	CAPZB_RAT	F-actin-capping protein subunit beta (CapZ beta)	Capzb	Rattus norvegicus (Rat)	272	actin polymerization or depolymerization [GO:0008154]; barbed-end actin filament capping [GO:0051016]; cell morphogenesis [GO:0000902]; cell projection organization [GO:0030030]; cytoskeleton organization [GO:0007010]; lamellipodium assembly [GO:0030032]; negative regulation of filopodium assembly [GO:0051490]; regulation of cell morphogenesis [GO:0022604]; regulation of lamellipodium assembly [GO:0010591]	GO:0000902; GO:0003779; GO:0005903; GO:0007010; GO:0008154; GO:0008290; GO:0010591; GO:0014069; GO:0016020; GO:0022604; GO:0030017; GO:0030027; GO:0030030; GO:0030032; GO:0030863; GO:0032279; GO:0043025; GO:0043197; GO:0051015; GO:0051016; GO:0051490; GO:0071203; GO:0098685; GO:0098686
